"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"Rarres2",9.8622535752176e-217,1.759965116727,0.897,0.26,1.58239858614366e-212,"3"
"C1s1",4.68823441436085e-214,1.32886488822894,0.759,0.107,7.52227211784198e-210,"3"
"Bambi",8.19099125551573e-213,1.42781171297786,0.628,0.056,1.3142445469475e-208,"3"
"Igsf10",6.88544077814535e-211,0.760673469674092,0.49,0.006,1.10476897285342e-206,"3"
"Gata6",1.27583020157299e-210,0.964164624048733,0.565,0.02,2.04706955842387e-206,"3"
"Fhl1",5.38604942860406e-210,0.940465039267794,0.505,0.008,8.64191630819522e-206,"3"
"Tmem47",7.05396473574401e-209,1.25574063444946,0.676,0.11,1.13180864185013e-204,"3"
"Daam2",2.64609091516037e-208,0.7590800682495,0.46,0.002,4.24565287337481e-204,"3"
"Angptl6",6.94957848855255e-208,2.31268554859396,0.508,0.021,1.11505986848826e-203,"3"
"Ngf",1.47558836778948e-207,0.907617357333998,0.479,0.005,2.36758153611822e-203,"3"
"Foxf1",1.4493166637535e-205,0.734805161823675,0.449,0.002,2.3254285869925e-201,"3"
"Col5a2",2.40454267160728e-205,1.53823956783904,0.617,0.059,3.85808871659389e-201,"3"
"Gpx8",3.58628288529247e-204,0.779416006383194,0.527,0.015,5.75419088945177e-200,"3"
"Crip2",4.23490395172765e-203,1.41605620014978,0.845,0.385,6.79490339054702e-199,"3"
"Tpm1",2.20396475799374e-202,1.55270895883068,0.755,0.239,3.53626145420096e-198,"3"
"Selenom",5.10495157547044e-202,1.22199839685581,0.713,0.147,8.19089480284232e-198,"3"
"Arap2",7.7348187040111e-201,1.31134487284801,0.733,0.136,1.24105166105858e-196,"3"
"Adra2b",5.34983987853526e-200,0.75682190599785,0.446,0.002,8.58381808510982e-196,"3"
"Frzb",5.82357688366254e-199,0.674867064346415,0.442,0.002,9.34392910983654e-195,"3"
"Emp2",9.64928005876428e-199,0.954295070957168,0.527,0.016,1.54822698542873e-194,"3"
"Arhgap24",9.9686669341646e-199,0.92753848412809,0.547,0.022,1.59947260958671e-194,"3"
"Plvap",1.53876984625905e-198,2.49158291926693,0.637,0.164,2.46895621832265e-194,"3"
"Tnfrsf21",1.21809388192373e-197,1.00992814801952,0.578,0.033,1.95443163354663e-193,"3"
"Col16a1",1.38674596601822e-194,0.620988072473259,0.422,0.001,2.22503390247623e-190,"3"
"Smoc2",1.74932899492544e-194,1.27963328845841,0.468,0.007,2.80679837235787e-190,"3"
"Pdlim2",6.35593853133864e-194,1.10578008345084,0.619,0.069,1.01981033735328e-189,"3"
"Cdh2",1.58500378610199e-193,1.28316386052212,0.646,0.061,2.54313857480065e-189,"3"
"Ehd2",4.10212347057343e-191,0.727636039319254,0.51,0.017,6.58185710853507e-187,"3"
"Lrp1",1.59053218266272e-189,1.44610457943833,0.823,0.193,2.55200888708234e-185,"3"
"Fam180a",8.53276849240856e-189,1.02649287570812,0.411,0.001,1.36908270460695e-184,"3"
"Lamc1",3.79331316984682e-188,1.18776452619059,0.643,0.081,6.08637098101922e-184,"3"
"Thbs2",3.66811261259056e-187,0.809452842738717,0.47,0.01,5.88548668690155e-183,"3"
"Igfbp7",1.31046722715002e-186,2.3693380239176,0.991,0.646,2.10264466596221e-182,"3"
"Cacna2d1",6.78130605385646e-185,0.635262203455377,0.407,0.001,1.08806055634127e-180,"3"
"Cst3",3.37503935448972e-184,1.37634162875537,0.996,0.781,5.41525064427875e-180,"3"
"Carmn",3.19683582341526e-183,0.725393897612415,0.394,0.001,5.12932307866978e-179,"3"
"Sept7",3.52324388442336e-183,1.23586779377129,0.851,0.526,5.65304481255729e-179,"3"
"Fermt2",2.39332298314924e-182,1.50987448260677,0.86,0.41,3.84008672646296e-178,"3"
"Gsn",2.8975557169046e-182,2.34416086100614,0.63,0.083,4.64912814777343e-178,"3"
"Ptgis",3.89099603119203e-182,1.15798873491189,0.519,0.023,6.24310313204761e-178,"3"
"Tspan3",1.39095005872214e-181,0.962247220622438,0.63,0.074,2.23177936921968e-177,"3"
"Ltbp1",1.63610311072407e-181,0.722274764394696,0.435,0.006,2.62512744115677e-177,"3"
"P3h3",4.19674734655104e-180,0.87853424579492,0.554,0.036,6.73368111754115e-176,"3"
"Cpz",2.63622032951372e-178,0.674904127158722,0.381,0,4.22981551870476e-174,"3"
"Dpt",5.46685879536634e-178,2.04192311947522,0.411,0.005,8.7715749371653e-174,"3"
"G0s2",7.08593128105906e-176,1.38633537959048,0.641,0.082,1.13693767404593e-171,"3"
"Mamdc2",8.20400464667256e-176,0.729114049745819,0.394,0.002,1.31633254555861e-171,"3"
"Il11ra1",3.77015764128942e-175,1.0912735664077,0.685,0.131,6.04921793544887e-171,"3"
"Tnfrsf11b",4.06461890649756e-175,1.21827031222694,0.418,0.005,6.52168103547534e-171,"3"
"Mrc2",1.43506258159746e-174,0.723002029077434,0.392,0.002,2.30255791217313e-170,"3"
"Pcdh7",1.98787434316697e-174,0.644575382120618,0.394,0.002,3.1895443836114e-170,"3"
"Ano1",9.28405913092862e-174,0.750033640191497,0.405,0.004,1.4896272875575e-169,"3"
"Pbx1",1.16224808261653e-172,1.22100539164621,0.685,0.167,1.86482704855822e-168,"3"
"Fbn1",3.14643780010535e-172,0.942216554742442,0.575,0.049,5.04845945026904e-168,"3"
"Ednrb",4.94262034821276e-171,1.59879610885009,0.665,0.08,7.93043434870737e-167,"3"
"Art4",5.09688234730437e-171,0.842707570212416,0.484,0.02,8.17794772624986e-167,"3"
"Ggt5",1.12786567064608e-170,0.802155138987965,0.451,0.012,1.80966046855164e-166,"3"
"Gjc2",4.14906598225097e-170,0.549573739181097,0.379,0.001,6.65717636852167e-166,"3"
"Efna5",3.28615257751928e-169,0.654246495238249,0.409,0.005,5.27263181062968e-165,"3"
"Alcam",4.32872340468424e-169,2.30888210614418,0.53,0.1,6.94543670281586e-165,"3"
"Cebpd",3.75439672917479e-168,1.64828749622508,0.709,0.213,6.02392955196096e-164,"3"
"Npr3",6.75454442358987e-168,0.858721380965533,0.414,0.007,1.08376665276499e-163,"3"
"Ppic",4.23007894290232e-165,1.2809032603448,0.656,0.18,6.78716166388678e-161,"3"
"Samd5",1.68208613614361e-162,0.727034312657007,0.429,0.011,2.69890720544242e-158,"3"
"Ccdc3",6.26831734877316e-162,0.621840792639398,0.365,0.002,1.00575151861065e-157,"3"
"Arhgef17",1.77698558730601e-161,0.601796794384038,0.387,0.004,2.85117337483249e-157,"3"
"Epha3",5.47573502253193e-161,0.60114559576355,0.354,0.001,8.78581684365248e-157,"3"
"Nrxn2",2.31024113438641e-160,0.705772917796066,0.477,0.022,3.70678190012299e-156,"3"
"Fkbp10",2.81162513308796e-160,0.548863302765361,0.394,0.006,4.51125252603963e-156,"3"
"Bmp10",4.51650482446211e-160,0.713030442867514,0.359,0.001,7.24673199084946e-156,"3"
"S1pr3",8.8277830543155e-160,0.711108130736486,0.361,0.002,1.41641779106492e-155,"3"
"Plat",1.51186403320738e-158,0.955060910386704,0.403,0.008,2.42578584128124e-154,"3"
"Fhl2",2.62514034958147e-158,1.04856565173392,0.372,0.004,4.21203769090347e-154,"3"
"Aard",1.50597531891974e-156,0.762524265362033,0.372,0.004,2.41633739920673e-152,"3"
"Lama1",2.56932550108093e-156,0.787728315357617,0.365,0.003,4.12248276648435e-152,"3"
"Kcnj8",1.7849231668222e-155,0.943285716911127,0.464,0.025,2.86390922116622e-151,"3"
"Lama2",2.6271003628572e-155,0.58662610005534,0.352,0.002,4.21518253220438e-151,"3"
"Serpine2",3.72153871728757e-155,1.11806221030641,0.374,0.005,5.97120887188791e-151,"3"
"Ppp1r14a",1.29907222960813e-154,1.1335294836984,0.586,0.084,2.08436139240624e-150,"3"
"Ctsk",2.38406067361828e-154,0.850367385301978,0.427,0.017,3.82522535082053e-150,"3"
"Cyp20a1",4.32414444795793e-154,0.918817674251801,0.63,0.12,6.9380897667485e-150,"3"
"Capn6",6.71957269728426e-154,0.745835320653689,0.339,0.001,1.07815543927926e-149,"3"
"Adamtsl2",1.04555849505267e-153,0.990061836983795,0.363,0.003,1.67759860531201e-149,"3"
"Spry1",3.6828655466486e-153,0.978772153844225,0.503,0.042,5.90915776959768e-149,"3"
"Matn2",8.84939802373723e-153,0.63366894537971,0.352,0.002,1.41988591290864e-148,"3"
"Vasn",4.75650347706639e-152,0.563930144075819,0.383,0.006,7.63180982895302e-148,"3"
"Arhgap42",9.62548834854094e-152,0.914377791687881,0.51,0.041,1.54440960552339e-147,"3"
"Tshz2",3.59176229679356e-150,1.1997202519131,0.772,0.251,5.76298260520527e-146,"3"
"Wt1",1.4037469659001e-149,0.831637537417003,0.33,0.001,2.25231200678671e-145,"3"
"Phlda3",8.01289946204683e-149,0.843932865518449,0.508,0.04,1.28566971868541e-144,"3"
"Adap2",3.18800883882143e-147,0.971173309232239,0.643,0.098,5.11516018188898e-143,"3"
"Clca3a1",5.07817426291471e-147,1.25561603965063,0.521,0.069,8.14793060484666e-143,"3"
"Rbpms",2.31247183086311e-146,1.1626572942932,0.814,0.343,3.71036105261985e-142,"3"
"Olfml1",6.99910374933525e-146,0.509531610889127,0.359,0.005,1.12300619658084e-141,"3"
"Hs3st3b1",1.21354760581083e-145,1.14254764139296,0.648,0.197,1.94713713352348e-141,"3"
"Rtn1",1.46531381567855e-145,0.683167549602831,0.418,0.016,2.35109601725623e-141,"3"
"Atg5",1.5594440056438e-145,1.07300893479774,0.429,0.018,2.50212790705548e-141,"3"
"Vstm4",1.00481329556534e-144,0.844617231624427,0.508,0.052,1.6122229327346e-140,"3"
"Scube1",4.64555311474767e-144,0.637655394561346,0.306,0,7.45378997261263e-140,"3"
"Itm2c",8.53584422158196e-144,1.05693352584653,0.816,0.352,1.36957620535282e-139,"3"
"Nfib",1.13288545553996e-143,1.11850099119609,0.95,0.54,1.81771471341387e-139,"3"
"Naalad2",5.98551911091396e-143,0.485079568278705,0.315,0.001,9.60376541346144e-139,"3"
"Tead1",6.58144400071275e-143,0.849278758572764,0.626,0.105,1.05599268991436e-138,"3"
"5033428I22Rik",1.02095365170295e-142,0.46116306182127,0.317,0.001,1.63812013415738e-138,"3"
"Bco1",2.19892886850174e-142,0.693649189906994,0.396,0.013,3.52818136951104e-138,"3"
"Ltbp3",1.53292515882525e-141,0.582242204317852,0.396,0.012,2.45957841733512e-137,"3"
"Gem",6.63078164081545e-141,0.994290057912119,0.473,0.036,1.06390891426884e-136,"3"
"Col4a2",5.24360671485395e-140,1.28566296236868,0.761,0.257,8.41336697398316e-136,"3"
"Gpat2",8.9309485733156e-140,0.559105037291435,0.324,0.002,1.43297069858849e-135,"3"
"Rab34",4.76986286779953e-139,0.630896944919629,0.449,0.027,7.65324497138435e-135,"3"
"Ndn",5.0981928742903e-139,0.494313324640969,0.322,0.002,8.18005046679878e-135,"3"
"Nr1h4",1.26222682174174e-138,0.951550940565902,0.593,0.087,2.02524293548462e-134,"3"
"Srgn",4.33997737638385e-138,-1.50959092791064,0.155,0.724,6.96349370040788e-134,"3"
"Syne2",7.04388197514609e-138,1.05346147078866,0.65,0.131,1.13019086291219e-133,"3"
"Adamts9",1.81947024345407e-137,0.754821651134549,0.473,0.038,2.91934000562205e-133,"3"
"Afap1",4.07333288029498e-137,0.605287144009888,0.42,0.021,6.5356626064333e-133,"3"
"Rasl11a",8.30771467467453e-137,0.665756753732243,0.344,0.005,1.33297281955153e-132,"3"
"Ltbp2",6.43176604043217e-136,1.20691763571304,0.309,0.001,1.03197686118734e-131,"3"
"Sorbs1",8.43731059437903e-136,1.04501953679319,0.58,0.122,1.35376648486812e-131,"3"
"Adamts12",2.68998431180109e-135,0.561414128142181,0.354,0.008,4.31607982828485e-131,"3"
"Casc4",3.99006562140157e-135,0.557754576733759,0.381,0.012,6.40206028953882e-131,"3"
"Svep1",4.60073090027137e-135,0.523300064290379,0.295,0,7.38187272948541e-131,"3"
"Susd2",5.99281852023647e-135,0.54207598775206,0.322,0.003,9.61547731571941e-131,"3"
"Gpc6",6.96895417522252e-135,0.599949826908613,0.311,0.002,1.11816869741445e-130,"3"
"Actn4",2.9334484659174e-134,1.12859261154651,0.858,0.507,4.70671806356447e-130,"3"
"Cfh",3.29481969424258e-134,1.19598295171161,0.882,0.512,5.28653819941222e-130,"3"
"Anxa1",4.14516413662763e-134,0.927310350150269,0.582,0.084,6.65091585721903e-130,"3"
"Mfge8",1.51423008149248e-133,1.03040459693045,0.72,0.205,2.42958216575469e-129,"3"
"Col4a1",1.77938105308279e-133,1.41645839206827,0.869,0.421,2.85501689967134e-129,"3"
"Hmgb1",2.37712158589033e-133,1.3024796629823,0.674,0.127,3.81409158456103e-129,"3"
"Pten",4.73654250269526e-133,0.59963857344712,0.313,0.002,7.59978244557454e-129,"3"
"Cdk14",7.95655551488621e-133,0.692558407565688,0.47,0.037,1.27662933236349e-128,"3"
"Pkig",1.20669092519508e-132,0.986861340995385,0.672,0.168,1.9361355894755e-128,"3"
"Vim",2.47931366977209e-132,1.44435092579483,0.906,0.629,3.97805878314932e-128,"3"
"Ngfr",2.52339709674637e-132,0.690150866352562,0.315,0.003,4.04879064172955e-128,"3"
"Il34",4.45283535958842e-132,0.597959078640633,0.313,0.002,7.14457433445962e-128,"3"
"Phlda1",4.66543376976819e-132,1.10676994998481,0.58,0.098,7.48568848359305e-128,"3"
"Slmap",1.01502673162481e-131,1.03195854658479,0.648,0.234,1.62861039089201e-127,"3"
"Rerg",3.4258856308702e-131,0.668270513302525,0.462,0.038,5.49683349473123e-127,"3"
"Itga8",4.10257197166222e-131,1.26873265466878,0.569,0.157,6.58257672853202e-127,"3"
"Hspb2",1.11541794211333e-130,0.494159760530175,0.313,0.003,1.78968808812083e-126,"3"
"Mdk",1.54097758995184e-130,0.974282829891625,0.365,0.015,2.47249854307773e-126,"3"
"Itgb1",1.68063349034945e-130,1.06360177208764,0.947,0.63,2.69657643526569e-126,"3"
"Slc25a4",2.61504359597625e-130,1.00260046273685,0.777,0.335,4.1958374497439e-126,"3"
"Tpst1",9.54460879574272e-129,0.583485387869461,0.446,0.032,1.53143248127692e-124,"3"
"Ntm",4.3135391709152e-128,0.736198233871999,0.302,0.002,6.92107359973345e-124,"3"
"Antxr1",4.75883291103652e-127,0.464540353033465,0.295,0.002,7.63554740575809e-123,"3"
"Wnt5a",5.22908802398792e-127,0.513508170851325,0.3,0.002,8.39007173448862e-123,"3"
"Runx1t1",1.21264795297066e-126,0.440404501654472,0.289,0.001,1.94569364054143e-122,"3"
"Tmsb10",3.477361404338e-126,1.34504565714056,0.967,0.653,5.57942637326033e-122,"3"
"Arhgap6",7.14247941323893e-126,0.594490784999286,0.414,0.024,1.14601082185419e-121,"3"
"Htra1",8.17614813255166e-126,1.11648813412938,0.418,0.064,1.31186296786791e-121,"3"
"Plac8",1.08729987434501e-125,1.10981096401858,0.744,0.189,1.74457264838658e-121,"3"
"Gm34030",3.29670389884393e-125,0.435352053050227,0.289,0.001,5.28956140569508e-121,"3"
"Gabra3",7.11027032714693e-125,0.493270621299906,0.284,0.001,1.14084287399073e-120,"3"
"Unc5b",7.51376838255075e-125,0.650812986294567,0.383,0.019,1.20558413698027e-120,"3"
"Mark1",4.94926775941918e-124,0.443523323281358,0.28,0.001,7.94110011998807e-120,"3"
"C2",2.59696104158702e-123,0.832586513325889,0.575,0.093,4.16682399122637e-119,"3"
"Sned1",1.02738843091502e-122,0.696866169350742,0.409,0.028,1.64844473740315e-118,"3"
"Sdk2",1.12801071144768e-122,0.530839154439784,0.302,0.004,1.8098931865178e-118,"3"
"Rnf150",2.3331719217883e-122,0.545925123499232,0.389,0.02,3.74357434850932e-118,"3"
"Map1lc3a",2.53482116941974e-122,0.85528016873377,0.674,0.195,4.06712056633397e-118,"3"
"Laptm4a",1.36844852210739e-121,0.910423990710834,0.945,0.682,2.19567565372131e-117,"3"
"Itgb5",2.01743948168857e-121,1.05987298210837,0.606,0.108,3.23698164836931e-117,"3"
"Vegfc",4.99781823257195e-121,0.612090967580384,0.451,0.039,8.01899935416169e-117,"3"
"Clmp",5.39676269345355e-121,0.720374713130613,0.344,0.012,8.65910574164623e-117,"3"
"Tmem178",1.85679246602314e-120,0.502037863759433,0.284,0.002,2.97922351173413e-116,"3"
"Mprip",2.64171264289574e-120,0.928629835689423,0.766,0.294,4.23862793552622e-116,"3"
"Gpx3",2.5082750067676e-119,1.07797953622557,0.374,0.024,4.02452724835861e-115,"3"
"Cpq",4.09528335922654e-119,0.761169865823074,0.593,0.103,6.57088214987898e-115,"3"
"Arhgef25",6.1789948562152e-119,0.460657781881576,0.326,0.008,9.91419724679729e-115,"3"
"Cadm3",2.83377180909595e-118,0.837430086002523,0.372,0.025,4.54678686769445e-114,"3"
"Plekhh2",3.87677585494754e-118,0.449667422983441,0.274,0.001,6.22028685926333e-114,"3"
"Nkd1",4.42695645967442e-118,0.819998640253541,0.582,0.117,7.10305163954761e-114,"3"
"Cavin1",1.02757450467262e-117,0.913977480278391,0.654,0.165,1.64874329274722e-113,"3"
"Loxl2",1.26419359581444e-117,0.784761362823929,0.547,0.099,2.02839862448427e-113,"3"
"S100a11",3.21437744910698e-117,1.15789749704531,0.79,0.32,5.15746861709215e-113,"3"
"Bok",4.76027779393677e-117,0.956043109585589,0.654,0.174,7.63786572037155e-113,"3"
"Mxra7",6.42435074205473e-117,0.774134181600286,0.602,0.134,1.03078707656268e-112,"3"
"Zeb2",1.13979673499815e-115,1.15007933133622,0.891,0.541,1.82880386130452e-111,"3"
"Plce1",5.93939934013915e-115,0.759371570189275,0.341,0.014,9.52976624125327e-111,"3"
"Sox5",2.29683764240763e-114,0.542757844420548,0.418,0.034,3.68527599724305e-110,"3"
"Bmyc",3.09472538284914e-114,0.967441190972909,0.591,0.147,4.96548687678145e-110,"3"
"Twsg1",3.37212403612887e-114,0.672268034713246,0.462,0.054,5.41057301596878e-110,"3"
"Ifi27l2a",1.10348365621527e-113,1.42765146958983,0.838,0.313,1.77053952639739e-109,"3"
"Bmpr1a",2.24188125471907e-113,0.527374727127452,0.389,0.025,3.59709847319675e-109,"3"
"Cavin3",2.76115551050094e-113,0.567396653802056,0.35,0.017,4.43027401659876e-109,"3"
"Myh11",3.5205265340424e-113,0.619570504774262,0.269,0.002,5.64868482387103e-109,"3"
"Htra3",8.70937519468144e-113,0.515340347321903,0.284,0.004,1.39741924998664e-108,"3"
"Ptprk",1.25558808879081e-112,0.864008140356807,0.591,0.135,2.01459108846485e-108,"3"
"Lgi2",2.55689773258801e-112,0.714624140948263,0.256,0.001,4.10254241193747e-108,"3"
"Prrx1",4.315209124519e-112,0.459269950064578,0.258,0.001,6.92375304029073e-108,"3"
"Fkbp9",2.0114893447029e-111,0.820446419744791,0.683,0.199,3.2274346535758e-107,"3"
"Plod2",5.62971716561161e-111,0.512633109217278,0.328,0.012,9.03288119222382e-107,"3"
"Emp1",8.05312683902615e-111,0.785482062738958,0.354,0.019,1.29212420132175e-106,"3"
"Cd248",9.201287243187e-111,0.420539316083994,0.249,0.001,1.47634653816935e-106,"3"
"Jup",1.52543470617553e-110,0.80232804515243,0.6,0.127,2.44755998605863e-106,"3"
"Selenop",6.50630654782963e-110,-2.17296605357037,0.932,0.942,1.04393688559926e-105,"3"
"Tmem119",8.55968884422088e-110,0.542307283816983,0.306,0.008,1.37340207505524e-105,"3"
"Lrrc4c",9.62932998964338e-110,0.384339674415561,0.247,0.001,1.54502599683828e-105,"3"
"Pcdh18",8.91906874413702e-109,0.431480422334707,0.245,0.001,1.43106457999679e-104,"3"
"Sox4",2.91007705225508e-108,1.20333118811439,0.569,0.124,4.66921863034327e-104,"3"
"Afap1l2",7.23797030697111e-108,0.42281429550461,0.271,0.004,1.16133233575351e-103,"3"
"Parva",9.23352911248329e-108,0.70835027265977,0.63,0.153,1.48151974609794e-103,"3"
"Pmp22",2.73317867878001e-107,0.752297324245207,0.538,0.096,4.38538519010253e-103,"3"
"Wdr66",9.84499521684843e-107,0.444494328065064,0.278,0.005,1.57962948254333e-102,"3"
"Ppib",1.10306683678388e-106,0.750882064690757,0.934,0.743,1.76987073961974e-102,"3"
"Frmd6",5.16845076934952e-105,0.51132412439861,0.387,0.031,8.29277925942131e-101,"3"
"Sema3d",6.77883129541132e-105,0.650712834184221,0.4,0.035,1.08766348134875e-100,"3"
"Olfr1033",7.50247913817198e-105,0.455736817331173,0.319,0.013,1.20377277771969e-100,"3"
"Klhdc8b",1.28829543265035e-104,0.505840357749259,0.344,0.019,2.06707002168748e-100,"3"
"Piezo2",1.94700152400553e-104,0.602525116382268,0.287,0.007,3.12396394526688e-100,"3"
"Fblim1",1.64426208458296e-103,0.614802901125422,0.37,0.028,2.63821851471336e-99,"3"
"Lpar1",5.32987333431741e-103,0.446722240957082,0.271,0.005,8.55178176491228e-99,"3"
"Clstn1",1.51281754929918e-102,0.502106316048544,0.348,0.022,2.42731575785053e-98,"3"
"Atp1a2",4.92029850598706e-102,0.448952722830298,0.228,0,7.89461895285624e-98,"3"
"Tnc",6.3275494550671e-102,0.511916231334333,0.243,0.002,1.01525531006552e-97,"3"
"Fndc5",2.77157048308575e-101,0.595387832493087,0.243,0.002,4.44698484011109e-97,"3"
"Zfpm2",8.72352484912076e-101,0.52621515971803,0.37,0.03,1.39968956204143e-96,"3"
"Adamts13",2.96326435985513e-100,0.374640847696759,0.228,0.001,4.75455766538756e-96,"3"
"Sema6d",3.26003598761818e-100,0.947831754585144,0.613,0.19,5.23072774213336e-96,"3"
"Fcna",1.61245585213371e-99,1.2981146812954,0.492,0.079,2.58718541474853e-95,"3"
"Rem1",4.86993511011044e-99,0.358374667440404,0.234,0.001,7.8138108841722e-95,"3"
"Ptprs",5.57086298477996e-99,0.537074205916966,0.407,0.042,8.93844965907944e-95,"3"
"Foxs1",6.02027009021291e-99,0.3559148287526,0.223,0.001,9.65952335974662e-95,"3"
"Mapt",2.26576080796118e-98,0.777704865049489,0.352,0.036,3.63541321637372e-94,"3"
"Ncam1",2.75139090804916e-98,0.659416524995324,0.254,0.004,4.41460671196488e-94,"3"
"C1qtnf7",9.60500376332595e-98,0.398764770472524,0.263,0.006,1.54112285382565e-93,"3"
"Oaf",1.62857809038196e-97,0.787261461154404,0.652,0.171,2.61305354601786e-93,"3"
"Ogn",2.86225941617822e-97,0.646987283032257,0.228,0.001,4.59249523325795e-93,"3"
"Lrrn3",1.14240444649106e-96,0.364932489602446,0.228,0.001,1.8329879343949e-92,"3"
"Csrp1",2.21883318814682e-96,0.940368600007739,0.63,0.244,3.56011785038157e-92,"3"
"Gm14964",4.04830368992331e-96,0.54716402013259,0.389,0.041,6.49550327048195e-92,"3"
"Zfp950",9.73811167495121e-96,0.802264876759017,0.565,0.139,1.56248001824592e-91,"3"
"H2afy2",1.32409882304542e-95,0.385225280676049,0.265,0.007,2.12451656157637e-91,"3"
"Tmem141",3.50408168755981e-94,0.712677209641838,0.49,0.084,5.62229906768971e-90,"3"
"Hmgn3",4.59826036726218e-94,0.465305171771772,0.324,0.02,7.37790875927216e-90,"3"
"Fkbp7",7.30823438123228e-93,0.600501517438022,0.501,0.096,1.17260620646872e-88,"3"
"Sema6c",7.47503573183523e-93,0.344440498925154,0.225,0.002,1.19936948317296e-88,"3"
"Dpysl2",2.32581143945658e-92,0.740899517058637,0.595,0.201,3.73176445460809e-88,"3"
"C4b",3.6649300360676e-92,1.37153338809577,0.632,0.214,5.88038024287046e-88,"3"
"Cp",7.45009469441341e-92,0.641371908982267,0.748,0.26,1.19536769371863e-87,"3"
"1700025G04Rik",7.55453348630097e-92,0.807292310637606,0.53,0.132,1.21212489787699e-87,"3"
"Asph",2.05868759970145e-91,0.658593491083953,0.523,0.11,3.30316425372097e-87,"3"
"Fbln1",3.35381875082299e-91,0.631198271075478,0.214,0.001,5.38120218569549e-87,"3"
"Fzd1",4.73205984477989e-91,0.463115116399994,0.276,0.011,7.59259002094934e-87,"3"
"Flna",5.927500338423e-91,0.793637011436205,0.654,0.195,9.5106742929997e-87,"3"
"Myadm",1.26364875110782e-90,0.698765386956103,0.573,0.144,2.0275244211525e-86,"3"
"Sprn",1.4086306751467e-90,0.358307358390297,0.204,0,2.26014791827288e-86,"3"
"Sntg1",4.64086851674209e-90,0.366924887434493,0.206,0.001,7.44627353511269e-86,"3"
"Kdelr3",8.88420903345396e-90,0.358839570898737,0.23,0.003,1.42547133941769e-85,"3"
"Tns1",1.09292152715283e-89,0.918834959730658,0.766,0.32,1.75359259031672e-85,"3"
"Adgrl1",1.28257996508207e-89,0.658610477365966,0.525,0.12,2.05789955397418e-85,"3"
"Mfap4",1.37597737622691e-89,0.951090098806322,0.21,0.001,2.20775570015608e-85,"3"
"Rragd",2.64251051816841e-89,0.362664775990965,0.254,0.007,4.23990812640122e-85,"3"
"Sdc2",3.16938228797218e-89,0.644681906725209,0.575,0.136,5.08527388105136e-85,"3"
"Plxdc2",8.38783799902603e-89,0.562311497415989,0.293,0.015,1.34582860694373e-84,"3"
"Hhip",1.97567113670644e-88,0.637754358356296,0.219,0.002,3.16996433884548e-84,"3"
"Jam3",5.55982892290369e-88,0.417282468753828,0.319,0.023,8.92074550679898e-84,"3"
"Clip3",1.43688921010622e-87,0.298547565916192,0.212,0.002,2.30548873761542e-83,"3"
"Itm2a",1.62626464488359e-87,0.515391985972853,0.26,0.01,2.60934162271573e-83,"3"
"Nenf",1.97629177106322e-87,0.783582274706711,0.735,0.304,3.17096014667094e-83,"3"
"Axl",3.73012152778658e-87,0.263725030616878,0.422,0.104,5.98497999133357e-83,"3"
"Spon2",4.35526439559092e-87,0.457593512511053,0.254,0.008,6.98802172272563e-83,"3"
"Ndufa4l2",4.50488260354281e-87,0.444494328065064,0.23,0.004,7.22808413738444e-83,"3"
"Hpse",6.42208947858002e-87,0.668054750662038,0.486,0.115,1.03042425683816e-82,"3"
"Hsd11b1",1.51558240590042e-86,1.28381223389382,0.604,0.27,2.43175197026722e-82,"3"
"Dag1",1.95358339037173e-86,0.74725654671899,0.681,0.243,3.13452454985143e-82,"3"
"Hs3st3a1",2.04759236082646e-86,0.292833520913016,0.195,0,3.28536194294606e-82,"3"
"Gpr153",4.31986387132919e-86,0.297577793612268,0.193,0,6.93122158154768e-82,"3"
"Lims1",5.22246548210338e-86,0.773586116250832,0.659,0.268,8.37944586603487e-82,"3"
"Gngt2",7.71918459723061e-86,-1.05854466935719,0.013,0.412,1.23854316862565e-81,"3"
"Adamts10",9.29653085654278e-86,0.587150373395371,0.433,0.077,1.49162837593229e-81,"3"
"Nupr1",9.9490515320755e-86,0.617768735569305,0.335,0.03,1.59632531832151e-81,"3"
"Nid1",2.81425209568179e-85,0.876513490046995,0.724,0.271,4.51546748752143e-81,"3"
"Clec11a",2.82511741025345e-85,0.404292769042479,0.245,0.007,4.53290088475166e-81,"3"
"Tuba1a",3.67242973255721e-85,0.889433748972106,0.604,0.232,5.89241350588805e-81,"3"
"Lcn8",5.96756247938469e-85,0.373843337979995,0.201,0.001,9.57495399817273e-81,"3"
"App",8.84257445294374e-85,0.759820772068634,0.965,0.605,1.41879107097482e-80,"3"
"Itpr1",1.10724360848464e-84,0.709343147827577,0.595,0.183,1.77657236981361e-80,"3"
"Chpf",3.5084977630734e-84,0.39126687871023,0.269,0.012,5.62938466085127e-80,"3"
"Mrvi1",3.77721013255054e-84,0.388876486108076,0.263,0.011,6.06053365767735e-80,"3"
"Sgce",1.04084293171271e-83,0.549288330512713,0.475,0.091,1.67003248393304e-79,"3"
"Maged1",1.31379775125995e-83,0.66437322753543,0.573,0.167,2.10798849189659e-79,"3"
"Stim1",2.8352502376609e-83,0.642076587658914,0.589,0.188,4.54915900632692e-79,"3"
"Pkia",2.84222051565899e-83,0.321160734593155,0.212,0.003,4.56034281737485e-79,"3"
