,METTL3,METTL14,METTL16,RBM15,RBM15B,WTAP,KIAA1429,CBLL1,ZC3H13,YTHDC1,YTHDC2,YTHDF1,YTHDF2,YTHDF3,IGF2BP1,IGF2BP2,IGF2BP3,HNRNPA2B1,HNRNPC,RBMX,FMR1,LRPPRC,ELAVL1,ALKBH5,FTO,Type
TCGA-L5-A4OR-11A,2.479976751,2.212466819,2.26092505,2.331687434,3.968229188,3.669300219,3.299177632,3.274869974,4.840653828,3.725799273,2.51526444,4.195930538,4.275586497,4.293128621,0.017898561,3.642401083,0.019147838,5.983509367,4.841854002,4.637402394,2.82472764,4.413822143,3.371370078,6.13201892,2.325670653,Normal
TCGA-L5-A4OG-11A,3.216380412,2.923372616,3.141207219,3.196426272,4.479598019,4.342774585,4.063859276,3.670864562,5.323319738,4.587733571,3.441089843,4.950552082,4.968347086,5.266566492,0.076794683,4.193888454,0.178434943,6.894918801,5.404203708,5.484546068,3.556625056,5.16014976,3.91778179,6.840935359,3.316197278,Normal
TCGA-L5-A4OQ-11A,3.95665775,3.971125998,4.348150705,4.254129014,5.560313523,5.580411494,4.763022825,4.819131362,6.598192291,5.18226758,4.295035099,5.996100139,5.873386785,6.305013214,0.006412482,3.421975121,0.198868855,7.598019209,6.477634391,6.486743823,4.351425741,5.67368253,5.124521188,8.005430425,5.048503409,Normal
TCGA-IC-A6RF-11A,3.403881652,2.892755999,3.507622007,3.654667332,5.783225539,4.785490519,3.850854823,3.832319544,5.075840134,4.922016616,3.955888762,5.734692023,5.929346103,5.238866348,3.381194373,5.65780458,0.16587505,7.252899049,6.390177668,6.145841408,3.73187676,5.627618565,5.00676293,7.382889305,3.291949798,Normal
TCGA-L5-A4OJ-11A,2.951607264,2.810024082,2.961782525,2.938531771,4.376786538,4.255760509,3.652422291,3.46488239,5.081383184,4.297226346,3.031700704,4.973980985,4.839675093,4.817293451,0.087069486,3.569033345,0.070301433,6.616147287,5.04316247,5.36534658,3.284357206,5.128163825,3.633186666,6.425178228,2.861187148,Normal
TCGA-IC-A6RE-11A,2.858018,2.476699767,2.904103131,3.111492137,5.361589954,4.345271353,3.453363406,3.492276522,4.313089597,4.333477703,3.300422141,4.988936096,5.452374292,4.985993905,0.056986986,1.568915089,1.204412868,6.525438127,5.927437258,4.991305632,3.240428029,4.565858003,4.326980271,6.592230428,2.828014796,Normal
TCGA-V5-A7RE-11A,3.200462399,3.285384086,3.340145608,4.008386006,5.128443423,5.481910325,4.236879877,3.590983011,4.665379742,4.776981922,3.647387802,6.001476669,5.726961621,5.468586969,1.022485499,6.289249468,3.119564376,7.689028269,6.238191231,6.3128236,4.229783851,6.073778438,4.652708001,6.599295189,3.299259217,Normal
TCGA-V5-AASX-11A,3.557399175,3.705329563,3.149230182,4.316395729,6.005433451,5.250811442,4.684426016,3.844400592,5.602889184,5.129558426,2.963747617,6.234984938,6.308862306,6.263933081,0.102583632,5.147045219,0.090790867,7.989720855,6.854467558,6.405558594,3.869156078,6.754346924,5.292627566,7.032968517,3.950153987,Normal
TCGA-L5-A4OF-11A,3.184351873,2.786112173,2.797749838,3.667487707,4.745099407,4.345788742,3.843865421,3.442681353,5.132076598,4.265943554,3.715436667,5.077176299,5.031269777,5.297425388,0.078408933,4.676730598,0.105785592,7.086425583,5.456066099,5.696745788,3.51769299,5.245446968,4.108785419,6.539527351,2.768241288,Normal
TCGA-L5-A4OO-11A,3.277204087,3.206555559,3.706921582,3.547282771,4.839153957,4.803470425,4.067302351,3.841246456,6.269226886,4.61586367,3.836121606,5.363463697,4.926038263,5.554829743,0,3.691392361,0.048941638,6.794810681,5.699016295,5.714502718,3.860410778,5.191059713,4.25243878,7.082044332,3.812820496,Normal
TCGA-L5-A43C-11A,2.56821118,2.502705173,2.801469988,2.34179049,4.439227667,4.003071007,3.55980916,3.525006857,5.078171898,4.017894268,2.513393225,4.510466524,4.536572066,4.503977866,0.036246077,3.499236549,0.046387276,6.2572156,5.09611127,5.132627606,2.67406847,4.548215014,3.462162437,6.689516184,2.594150795,Normal
TCGA-2H-A9GK-01A,3.454574683,2.82208493,2.887481275,4.424482253,5.395825049,5.661213656,4.281713642,3.705962768,4.654250985,4.922871825,3.685679346,6.24087024,5.917747911,5.15677613,0.11089227,6.1376135,2.799976464,7.99400506,6.511647629,6.003506547,3.97662028,5.383247183,4.535971397,5.76589691,3.206863244,Tumor
TCGA-LN-A4A4-01A,5.028863436,3.46976614,4.617966096,3.519451349,5.166730832,5.027670915,5.65626125,5.660451502,6.105315658,5.540690689,4.250316937,6.071349987,5.884021864,6.620904277,1.546910236,5.642639399,5.40819484,8.58717333,7.374466585,6.526191515,4.564138113,6.718055829,5.355266405,7.037352689,4.447241516,Tumor
TCGA-L5-A4OI-01A,3.852523244,3.57235271,3.624438054,4.231784407,5.504005246,5.379910831,4.614855318,4.681142561,5.580299592,5.014521557,4.261325371,6.246372996,6.225062381,6.302287643,0.070038378,5.03996649,2.003963739,7.898014305,6.799246715,6.200998558,4.191482334,6.594222828,5.541805792,6.047698507,2.982091276,Tumor
TCGA-L5-A4OM-01A,4.461662897,4.070971554,4.379804816,5.180530988,5.245419753,5.903723265,4.975180934,5.529672,6.039233898,5.882333748,4.216255796,6.148667044,6.590339891,6.489679638,0.684326958,6.524894929,0.487352515,8.086476421,7.079448995,7.071412921,5.851028929,6.623101722,5.612400598,6.554397588,4.600025208,Tumor
TCGA-L5-A4OG-01A,3.419112496,2.853012157,3.877786557,3.774700975,5.028727079,5.213935521,4.686160512,4.903420317,6.139888137,4.968992785,3.836619903,6.666063773,5.614294006,5.909646647,4.175533413,6.970309592,3.975123158,7.907595964,6.472732729,6.090425841,3.981628914,6.784266001,5.337150518,6.089803462,4.274930233,Tumor
TCGA-L5-A88Y-01A,2.843334508,2.574551492,2.774995385,3.280347051,4.937831557,4.44711213,3.565604568,3.997367531,4.820440717,4.433672863,3.482880016,5.956812079,5.425957757,5.367068981,0.0811468,4.450590706,2.250446846,7.181765078,5.762841679,5.239994168,3.202077132,5.134362898,4.526509681,5.620345417,2.79019182,Tumor
TCGA-R6-A6XQ-01B,3.022996667,2.525905034,3.817828005,3.297422443,5.576784554,4.937958995,3.848189188,4.167033459,4.923873865,4.371634502,3.459867315,6.204571221,5.568224858,5.205262807,3.232248836,5.840962323,3.106975802,7.726108886,6.483142257,6.756325364,4.769216092,5.678649514,5.255631367,6.097578251,3.45095664,Tumor
TCGA-ZR-A9CJ-01B,4.061717518,3.437674119,4.418274508,4.047088796,4.842407623,5.451644496,4.716274652,3.99702222,5.645958476,5.013251534,2.93664864,7.112390352,5.039220975,5.912916124,3.59657776,6.169628315,4.309844225,8.649900385,7.146602554,6.616861699,4.615973227,6.152813428,5.256329608,5.860867744,4.198722418,Tumor
TCGA-L5-A8NW-01A,3.736164579,3.186942926,3.58664866,4.003139085,5.293119848,4.782639117,4.503331613,4.765246234,5.139531808,5.240376184,4.489769107,6.116494162,5.809728149,5.690672509,0.113332505,5.343313267,2.644305251,7.646862323,6.135261124,5.887950959,4.508813757,5.49071234,4.605021331,5.743354926,3.549015181,Tumor
TCGA-S8-A6BV-01A,3.449220084,3.19115068,2.759848239,4.020912066,4.158967886,5.268746051,4.085753675,3.79125028,6.213269645,5.196247165,3.164801401,5.802345579,5.743591557,5.954749562,0.019396575,4.407597972,0.243054343,7.584303269,6.465384645,6.108494551,4.888736286,5.4129002,4.514096754,5.408433546,3.034518089,Tumor
TCGA-2H-A9GM-01A,3.707015682,2.932629901,3.848125074,3.881704166,5.643212978,5.489857504,4.239042569,4.259129991,5.598905775,5.643056226,3.868567576,7.10231157,5.976803077,6.276527156,3.964712242,4.828858412,3.69764701,8.162205927,6.854554515,6.658811947,4.497563426,6.200985461,5.403703533,5.571931151,3.598995552,Tumor
TCGA-LN-A4A5-01A,4.296327001,4.017203006,5.039337505,4.6894015,5.252553381,5.122139282,5.2256543,4.770850698,6.193916082,5.666118487,4.459911522,6.449289543,6.3495088,6.459645425,0.474474894,6.400479822,2.214428845,8.36117279,7.006789578,6.697016903,5.883481838,6.409128708,5.574415641,6.789882823,5.002133111,Tumor
TCGA-LN-A7HY-01A,4.204392308,3.377017353,3.883643478,3.510920886,5.332732822,5.621640627,4.066454619,3.853207471,5.057594259,5.224096623,3.22097256,6.808850567,5.384574465,5.388709611,3.780668592,4.838808171,1.43746456,7.579799941,7.080392991,6.335473654,3.951455321,5.732364376,5.31381107,6.869552049,3.946947717,Tumor
TCGA-2H-A9GL-01A,4.066079913,3.873675595,3.635330645,4.884136905,4.334110049,5.488324505,4.364535059,4.270389382,6.367831002,5.512178828,3.770801326,5.718484648,6.079715785,5.533956516,0.297930379,4.7504345,4.426193052,8.922413263,7.112391247,7.046898027,4.286118973,5.931814165,5.244891858,5.803323366,3.665196699,Tumor
TCGA-IG-A3YA-01A,4.142831238,3.997956665,3.865310816,4.56575114,5.700128654,5.55802093,4.911071542,4.577278243,5.287504958,5.590591596,4.091460695,5.910195646,6.660527158,5.948368406,0.075222477,3.329722244,4.102089486,8.196672974,7.230835272,6.851348488,5.042720869,5.994689224,5.469802644,6.493505596,4.280736399,Tumor
TCGA-JY-A6FB-01A,3.614192748,2.833053931,3.817968882,4.690293939,5.73044117,5.502941901,3.742938351,4.538546737,4.842732783,4.541488729,3.732783211,6.810408549,6.050293098,5.163216749,0.04546361,5.715611959,3.778398188,8.188286346,6.870481304,6.360124054,3.64297281,6.370908785,5.664246003,6.713268087,3.800869521,Tumor
TCGA-JY-A938-01A,4.388396816,3.830890801,3.431285904,4.493618295,5.962029779,4.886907608,4.87427947,4.450330154,5.840828601,5.340059267,3.769211442,6.342490106,6.508459055,5.850065787,0.578297436,6.28197135,3.207264606,8.548871797,6.910984263,7.003041487,4.991982276,6.649159274,4.910242752,6.025779883,3.108954169,Tumor
TCGA-LN-A49Y-01A,3.589868319,3.399369979,3.66584638,3.901559832,4.825628706,5.111296991,3.900657101,3.419458514,6.412121277,5.190157295,3.666814625,5.596362954,6.248741033,5.142198811,0.127386736,1.768634077,0.031332277,8.143792769,7.046984214,6.666461875,4.432816932,5.532010177,5.361584135,5.748170409,3.339226353,Tumor
TCGA-LN-A5U6-01A,3.891146766,3.646508602,3.642887489,4.297723477,5.377805168,5.723423422,4.856306699,4.444182921,6.004880648,5.155426419,3.176312107,6.20596191,6.152630418,5.40302772,0.050455873,7.385112071,3.173234163,8.092812545,7.274969258,6.4798007,4.272305482,6.261507814,5.411841114,6.765065409,3.83982196,Tumor
TCGA-L5-A88S-01A,3.120680831,2.783808278,3.865775973,3.649234016,5.226423658,5.514555698,4.069456979,3.917534666,5.199023764,4.409115778,3.519361955,6.250999129,5.592298309,5.466266685,0.300048187,4.251406949,2.160760384,7.197512223,6.477553393,5.913331009,3.856998121,5.052885042,5.07959669,6.469552419,4.078920243,Tumor
TCGA-JY-A6FD-01A,3.123051851,3.318575457,4.382021169,4.57061696,5.179203577,5.896199578,4.974306716,4.205751358,4.286953873,4.910402395,4.310363702,6.383734166,5.957120766,6.167485494,4.91352219,7.729415214,4.295220218,7.670644992,6.94172812,6.163106193,4.173662811,5.754495158,5.052203767,7.107119454,4.466101214,Tumor
TCGA-LN-A4A1-01A,4.279630851,2.718076558,2.946622312,3.560538428,4.228543824,4.941994945,4.952404061,5.34542715,5.582122958,4.528230355,3.788392249,6.078567057,6.328345576,5.802478395,0.166518804,3.585367326,2.621420297,7.727397472,6.675657997,6.115142389,4.480794556,5.923409116,5.112836805,5.983243506,3.713270239,Tumor
TCGA-JY-A6FA-01A,4.137969805,2.656249357,3.834443187,4.539066768,5.901076281,5.427096641,4.868577163,4.373681838,4.650794328,5.612125325,3.96943055,6.92185813,6.526809496,6.064522561,1.640575634,3.407820274,1.503613958,7.980275448,7.017381852,6.235289105,5.188435218,6.685852163,5.627910542,6.670854455,3.518285517,Tumor
TCGA-JY-A93C-01A,4.672570769,3.288794155,4.191863498,4.020662964,4.972891176,4.756489628,4.944805201,4.876312119,5.691700853,5.055526391,4.076931017,6.467027351,5.338603854,6.447415989,0.199588168,5.150584281,2.136919257,8.135108615,6.692725611,6.435843693,4.44749069,6.641586135,5.155419558,6.849325276,3.302359536,Tumor
TCGA-LN-A49O-01A,4.193577128,3.156336209,4.675348372,4.690345366,5.354119537,6.058731053,5.385434037,5.411692738,4.954523578,5.19112418,4.411121522,6.236397144,6.236977552,6.309690621,5.04205093,7.51703219,3.699854353,8.512937857,7.472003637,6.529945317,5.106343082,6.974933772,5.512424972,7.351292037,3.751727597,Tumor
TCGA-L7-A6VZ-01A,3.527744756,2.913649808,3.945769791,4.36054129,5.828171232,5.819607654,5.013977955,4.106314084,4.752633664,4.584146376,4.307919443,6.961613436,5.735891508,6.329778819,1.339162887,6.022941538,3.878666321,8.36383909,6.853851941,6.924462421,4.673255132,6.710718925,5.367775835,6.465655148,3.098015745,Tumor
TCGA-L5-A88Z-01A,3.398821053,3.113816185,3.982837512,3.343781425,5.188291578,4.324796168,4.211732328,4.15392626,5.544544009,4.946035602,3.892350712,6.109965824,5.351602442,5.699287479,0.066644812,5.266029987,1.127558271,7.68464466,6.907267787,6.366994299,3.970975941,6.414915311,5.188697503,6.696940972,3.883298154,Tumor
TCGA-R6-A6DN-01B,3.420791058,3.151576839,4.185899168,3.986288197,5.538074878,4.745862578,4.629518843,5.537235795,5.869967502,4.755061121,3.668711938,6.50864466,5.523809743,5.423274606,1.565267739,6.917246208,3.790945056,8.414614819,6.907979526,6.805840885,4.505705902,6.575745681,5.739976167,6.572708843,3.726708512,Tumor
TCGA-JY-A6FH-01A,3.955513901,2.974584086,3.372640216,4.8889375,6.42857685,4.728759612,4.544294046,3.998321489,5.865048157,4.90214289,3.515675183,6.781684721,5.698755882,6.069125842,0.218455141,5.089571454,0.081782287,8.15997128,7.178780431,6.587055021,4.609866608,6.256481542,5.538848099,6.478856942,3.106789433,Tumor
TCGA-L5-A8NU-01A,3.076703687,2.698748825,3.214876837,3.353078393,4.607842357,4.707243295,3.583896994,3.681907909,5.127305467,4.639844387,3.43216638,5.391376996,5.180804939,4.976498903,0.082496707,4.613940793,2.233122355,6.992299732,6.199472428,5.867224737,3.559622594,4.820638968,4.543813372,5.780843298,3.47486842,Tumor
TCGA-2H-A9GG-01A,3.571695901,3.464484294,3.137702059,3.351401439,4.566179056,4.470352131,4.354235394,3.494122883,6.20425456,5.026533107,2.63227554,5.437621989,5.427681138,4.506468352,0.607105317,3.611352319,2.372357645,7.655515578,6.387302843,6.136540958,4.212685346,4.742314756,4.90989431,5.656479537,3.551489322,Tumor
TCGA-IG-A625-01A,3.883241213,2.770178996,4.055049874,4.069410318,5.768241933,5.101225077,4.71335801,4.288431603,5.729760181,5.273061719,4.324421844,5.879173906,6.331664066,5.951479058,0.042906597,4.880072305,0.403903281,7.959142168,7.25816385,6.736948234,5.381731921,6.812846471,5.377752093,6.14837,4.31033406,Tumor
TCGA-LN-A49U-01A,4.763173639,3.547057977,4.28846033,4.256904167,5.464890821,5.345275783,4.942473722,4.908683807,6.250621605,4.800199394,3.815635371,5.983410005,6.314747792,6.030163242,0.589255063,5.760443108,4.233581206,8.783644297,7.562944719,6.791727536,4.739792247,6.48594323,5.676211944,6.667149296,4.55077309,Tumor
TCGA-V5-A7RE-01A,4.010056708,2.989682722,3.445763233,3.936473284,5.919897921,5.057047641,4.578148376,4.191563774,4.973973625,4.745012822,3.55214594,6.401238401,5.81625231,5.878740747,0.425800789,6.718974093,4.467936785,8.211762411,7.218707228,6.731154223,4.589042325,6.212843147,5.800344667,6.154728441,3.055937312,Tumor
TCGA-Q9-A6FW-01A,2.813998863,2.782757234,3.113378031,3.763906194,5.179008505,5.312151606,3.943496729,4.506868267,5.490924831,5.29363251,3.905292195,5.708101961,5.930352398,5.782246392,0.178733305,5.55351935,3.209754766,7.751662741,6.616680974,5.922203424,4.206748708,5.262164914,4.682438676,5.378599659,3.15606061,Tumor
TCGA-2H-A9GR-01A,3.593193448,2.732813353,3.341953123,3.604143052,4.735676405,4.669484932,3.577163347,4.200207338,5.840052827,4.723121445,3.083608084,5.762786968,5.348604457,4.388977284,0.598170618,4.949870061,0.287816949,7.86032462,6.344979923,6.307524756,4.035994358,5.872677719,4.817520796,5.670361489,2.69136422,Tumor
TCGA-VR-A8ER-01A,3.450804839,3.311777076,3.609470747,3.994190945,5.123936051,5.413996527,5.109793192,4.625011265,5.34341203,5.175354034,3.381791426,6.528068289,5.366878016,6.213179733,0.666200834,7.255012615,5.529305024,7.529854289,7.134017329,6.635268046,4.317627736,6.58219918,5.704729401,5.808239214,4.23556524,Tumor
TCGA-IG-A97H-01A,3.657533168,3.259320323,3.229100095,3.777004157,4.780677201,5.40863524,3.903302735,4.243315204,6.176234643,5.251468181,2.857959636,6.33576555,6.384135442,5.477229457,0.394205221,5.128635256,3.04873841,8.836793143,7.037795822,6.249861403,4.726983614,5.492882616,5.407416116,6.120737976,2.813734485,Tumor
TCGA-IG-A3I8-01A,4.921508041,3.88259702,4.89109375,4.767258403,5.507579244,6.037939716,5.210548699,5.166552019,6.490537213,5.505607713,4.007103091,7.164893043,6.351082939,6.566371699,3.851079648,6.21471482,1.078900926,8.650213946,7.321606962,7.2149826,5.213712043,6.249426375,6.042524296,7.030266019,4.797475762,Tumor
TCGA-L5-A8NL-01A,4.304074824,3.386305247,4.024991198,4.196360469,5.371542442,5.488427407,4.667230594,4.409616261,5.24970398,4.958871973,4.194315956,6.905814408,5.738300206,6.15386713,0.05502881,5.823314506,3.49604036,8.177007476,7.043928118,6.301562506,4.698732172,6.83161809,5.162292414,6.397717794,4.083212846,Tumor
TCGA-LN-A7HZ-01A,4.434776122,2.709541682,3.56546713,3.049014908,5.200768523,5.229536776,4.275321977,4.177925767,5.450335095,4.856527213,2.82504443,5.522244265,5.599364873,5.040346045,0.912757666,5.745929834,0.393027132,8.485221419,7.747564261,7.128490159,4.378994729,6.123000887,5.52921874,5.795171263,4.029168493,Tumor
TCGA-VR-A8ET-01A,3.118057643,2.897948772,3.095349608,3.343460599,4.339353435,4.833551501,4.29488744,3.904777614,5.1130671,4.594492516,4.115576098,5.879638833,5.619307017,5.649785408,0.312736013,6.439527453,3.221364636,8.035098057,6.537079256,5.965746427,4.342978773,5.640218261,4.284264237,4.586978865,3.050258863,Tumor
TCGA-L5-A88T-01A,3.221245519,2.850816585,3.401198973,3.420420012,5.478921444,4.709854408,3.871808338,3.799169464,5.094344845,4.60099435,3.836962217,5.425928627,5.673970508,5.290957884,0.287382071,3.293409306,1.70626398,6.890942825,6.133940476,5.596126323,3.560101026,5.32544047,4.566735404,5.980274279,3.270162486,Tumor
TCGA-L5-A43E-01A,4.786403254,3.382540922,2.677158397,4.456235418,5.7018551,4.766147395,5.24069573,4.961462843,6.214853211,5.195126014,3.476827446,5.961578941,6.225049209,6.943742702,0.064019465,6.391567456,0.09846817,7.825071459,6.820469763,6.534285468,4.187323531,5.976418916,4.670796714,5.815085514,2.993977512,Tumor
TCGA-IG-A4QS-01A,3.27989442,2.236427228,2.727730951,3.696977782,3.657486384,5.211682383,4.213284187,3.492077493,5.419260053,4.682308581,2.790498819,5.469745566,5.06231337,5.18455502,0.005835369,6.273863469,2.379415751,7.511543552,6.373447757,6.202133224,4.256885544,4.800733063,4.2821875,4.398557495,2.124386615,Tumor
TCGA-IG-A5B8-01A,3.527806424,2.623808929,2.543259102,3.001823879,4.081842766,5.270952056,3.646401874,3.271979181,5.444407045,4.582719754,2.862753262,4.755607508,6.395341826,4.931473415,0.059003504,6.311398674,0.090836882,8.385666357,6.864414124,6.191006408,3.872286167,5.182002262,4.43006137,5.431462866,3.905430256,Tumor
TCGA-VR-A8EW-01A,3.443983844,3.000309623,3.513866228,4.180059433,5.329925719,6.02495839,4.576237623,4.698424012,5.437892163,5.888257301,3.14413352,6.22935863,5.724455214,5.786068363,1.396025447,7.047200194,4.469875116,8.241328792,7.425750665,6.477285386,4.614803316,6.260559429,5.676772773,6.135710161,4.274102105,Tumor
TCGA-L5-A8NQ-01A,3.480027268,2.307982903,3.235068386,3.06662398,5.440269788,4.908796162,3.511774338,3.196676202,4.310685956,4.43582146,3.414817251,5.790468258,5.338514839,4.885460635,0.03329883,3.983965514,2.468761756,7.031495849,6.60595902,5.569887179,3.613589536,4.960115024,4.705111705,5.698743402,3.44578497,Tumor
TCGA-IC-A6RE-01A,3.610455076,3.017756761,3.915680718,3.871850204,4.855733038,4.850753705,4.440123788,3.971782413,5.813421336,4.744839687,3.599658431,6.270636027,5.514487169,5.665125492,1.760315934,5.738835974,3.55006169,8.051210265,6.68530478,6.426244536,4.519242418,5.759939642,5.257715849,6.539049367,3.760981126,Tumor
TCGA-VR-A8EP-01A,3.821944478,3.146992381,3.410378568,4.251914041,5.841584743,5.085158807,5.032629508,4.96030201,4.93611465,4.859643872,4.074307884,6.52366203,5.802917869,6.001335778,5.279433635,6.011433897,4.801814636,7.71024864,6.87286911,6.272867368,5.017971913,6.960877388,5.053406966,6.006715856,3.244326143,Tumor
TCGA-IG-A97I-01A,4.508115158,3.36633612,3.919853311,4.161817731,4.560680618,5.668723837,4.743576843,4.084585085,5.662197591,5.677309946,3.692131522,6.616246111,6.159940407,4.629585142,0.186145609,5.769296013,1.867371195,7.857467899,7.452479825,6.455038376,4.7697323,5.865590022,5.332561096,7.064982738,4.535868041,Tumor
TCGA-JY-A93D-01A,3.879212747,3.595649919,3.774798419,4.351068221,4.9970161,5.244514253,4.803302531,4.720315472,5.938081735,5.367562332,3.956594634,6.59885165,5.714636435,6.217093318,0.168568607,5.5195949,3.622051928,7.86816772,6.586956494,6.461867827,4.838527366,6.121117791,5.19381098,6.279070425,4.06569385,Tumor
TCGA-R6-A8WC-01A,5.031711607,3.849702538,4.027702701,4.770103802,6.403223616,4.90762204,4.913005046,5.618191278,5.226887654,5.034231611,3.436804284,6.788306158,6.282127567,6.459874206,2.837738244,5.746878045,4.529683288,8.780775926,7.401338519,7.318314213,5.197675157,7.441574238,5.146385174,6.735435213,3.363339596,Tumor
TCGA-L5-A8NJ-01A,3.552680022,2.727540328,3.353250261,4.133341833,5.557799614,4.781536699,4.256207598,4.453276806,5.230175285,4.726564611,3.723023392,6.706138511,5.928563717,5.373531096,1.551432685,5.752672915,0.68722831,8.31569362,7.025378202,7.011585666,4.515378144,6.202199375,5.449096674,6.428122471,3.975818731,Tumor
TCGA-L5-A8NE-01A,3.196447171,3.419856593,3.683277812,4.058600372,5.361099397,5.147679125,4.100559987,3.37926732,5.231411094,4.865375129,3.491222638,7.155392723,5.996786293,5.430595343,0.070373096,5.464814074,0.859151718,7.906355048,6.766292295,6.521286889,3.950336885,6.093144412,5.331162172,7.61541472,2.6836013,Tumor
TCGA-R6-A8W5-01B,4.205482135,3.586277387,3.591069709,5.175442865,5.728952865,5.064975313,5.214930327,4.23829854,5.825844757,4.87384421,3.63290052,6.47159519,6.21299828,6.522469214,5.117934415,6.082792295,3.933553346,8.347032104,7.108425805,6.832198498,4.638533336,7.314149158,5.31724647,6.20544592,4.190003994,Tumor
TCGA-L5-A8NS-01A,4.043091422,3.795530901,3.891646906,4.306386925,5.225325584,5.219562092,4.841540501,4.942591197,5.78509202,5.650001271,3.790292896,6.540484422,5.339309001,6.063229341,1.153806895,5.475989814,1.838725064,8.064122136,6.72281238,6.538365214,5.45191919,6.086395555,4.706167054,6.350892026,4.550532182,Tumor
TCGA-R6-A6L4-01A,3.069164076,2.952198819,2.829367134,3.503767447,4.581439277,5.132888394,3.498594571,3.844694199,5.713115704,4.752237166,3.758654017,5.858787737,5.679150614,5.319224519,0.163743828,4.509737614,2.779419432,8.040925691,6.366908941,5.872544374,4.490062206,5.194454697,4.521136957,5.233676794,2.652350607,Tumor
TCGA-R6-A6Y0-01B,3.325364892,2.950899087,2.929110538,2.992039107,5.485359933,4.813983807,3.787147847,3.565519271,4.645739227,4.642854894,3.617281809,5.929604416,5.814240145,5.532750155,0.398227531,3.95822966,1.789046399,7.156302929,6.294451831,5.251391908,3.789875205,5.354833475,4.590106234,5.535948357,2.751516306,Tumor
TCGA-LN-A49X-01A,4.015522502,3.542970291,4.400231149,4.533512974,5.441960097,5.414499873,5.898733173,4.678447533,6.140528296,5.750568287,3.982957207,6.495001245,6.128012804,6.245435773,0.177476036,6.712825351,3.79434339,8.431354278,7.080768263,6.75836736,4.81740066,6.584862072,5.50195596,6.756114335,4.662417875,Tumor
