"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"TXNRD1",2.31197271091731e-245,0.53323121036997,0.444,0.127,5.35614717938214e-241,"10"
"EGLN3",3.38395309013957e-245,0.354296767733052,0.18,0.011,7.83960412392633e-241,"10"
"MT1X",5.25419269880485e-245,0.732854445335814,0.362,0.136,1.21723882253212e-240,"10"
"CAPN1",6.27869687345913e-245,0.459274824944735,0.408,0.109,1.45458570467428e-240,"10"
"RGCC",1.28384164634557e-244,-1.07189412575499,0.037,0.361,2.97427594208879e-240,"10"
"LSR",1.52152916949575e-244,0.449984781907517,0.336,0.072,3.52492662697079e-240,"10"
"TRNP1",2.49237557287784e-244,0.286483058926999,0.166,0.008,5.77408648968609e-240,"10"
"SRC",4.53756784718763e-244,0.285554043962699,0.203,0.016,1.05121834315796e-239,"10"
"SELL",1.63961616240808e-243,-0.748518207819122,0.012,0.306,3.79849876345079e-239,"10"
"AHNAK",3.18117815859218e-243,0.772791513184313,0.812,0.476,7.36983544001051e-239,"10"
"EIF4EBP1",3.6072690650605e-243,0.397659462423039,0.298,0.05,8.35696024302565e-239,"10"
"IL18",6.11780338362206e-243,0.2955468528949,0.223,0.023,1.41731150988372e-238,"10"
"MT-ND4",1.09950564477428e-242,0.841398906950886,0.985,0.997,2.54722472724857e-238,"10"
"ALDH3A2",1.2593290774522e-242,0.355375970916094,0.28,0.041,2.9174876737335e-238,"10"
"PRKCB",2.27511790080212e-242,-0.529488372263969,0.008,0.295,5.27076564078828e-238,"10"
"EIF3A",2.37895638696873e-242,0.661476635574926,0.754,0.447,5.51132826169046e-238,"10"
"BCL2",6.55217250774593e-242,-0.569809046758097,0.014,0.31,1.5179418048695e-237,"10"
"TEAD1",2.88000412685065e-241,0.26345896285258,0.182,0.012,6.6721055606749e-237,"10"
"CCL5",3.18272312034883e-241,-2.05969594684442,0.191,0.471,7.37341465291213e-237,"10"
"GOT2",4.4475651773362e-241,0.382894775805974,0.314,0.056,1.03036742463348e-236,"10"
"HACD2",1.20975308558712e-240,0.405828446553011,0.337,0.067,2.80263497337967e-236,"10"
"MYO1B",1.22280953066509e-240,0.303519552059112,0.206,0.017,2.83288283969183e-236,"10"
"LARP1B",3.00804368186084e-240,0.41101117786535,0.351,0.072,6.96873479776702e-236,"10"
"CD7",3.75171956119313e-240,-0.763223833695889,0.03,0.341,8.69160870741612e-236,"10"
"EIF6",5.06312665687689e-240,0.505405350662713,0.435,0.153,1.17297455259867e-235,"10"
"NCL",5.23551499457577e-240,0.715231913974417,0.919,0.77,1.21291175879337e-235,"10"
"CASP7",8.13923985206037e-240,0.400074550094266,0.331,0.064,1.88561769652683e-235,"10"
"GIMAP4",1.82480132568756e-239,-0.610798986532713,0.01,0.298,4.22751723122036e-235,"10"
"LCP2",2.28187186086487e-239,-0.913280825487302,0.031,0.347,5.28641254006565e-235,"10"
"FAM221A",2.54927119624942e-239,0.309768452502203,0.23,0.025,5.90589658035102e-235,"10"
"CD63",5.39098925705597e-239,0.615514974102766,0.728,0.344,1.24893048118216e-234,"10"
"TM9SF2",1.69910442887899e-238,0.547716592484535,0.508,0.18,3.93631523038396e-234,"10"
"ACBD3",1.19448020297082e-236,0.519693065333758,0.488,0.171,2.76725228622249e-232,"10"
"TMED3",9.93645092973437e-236,0.408942789744127,0.345,0.075,2.30197758689156e-231,"10"
"PPP1R14B",1.02128853451518e-235,0.60279828795835,0.525,0.191,2.36601914791131e-231,"10"
"ISOC2",1.19372980509574e-235,0.380922378905164,0.29,0.049,2.7655138394653e-231,"10"
"CRYZ",1.20256726725753e-235,0.3338907591069,0.256,0.034,2.78598758805551e-231,"10"
"FDPS",1.33554149509354e-235,0.550251957166424,0.41,0.158,3.09404898168321e-231,"10"
"SPIRE2",2.30975809478221e-235,0.271479869487798,0.181,0.012,5.35101657818194e-231,"10"
"GALE",2.35913887834283e-235,0.338041806451762,0.257,0.034,5.46541703945684e-231,"10"
"DDX1",2.61209402315075e-235,0.476686501719736,0.451,0.135,6.05143822343333e-231,"10"
"PPP2R5C",2.82136907291688e-235,-0.916796573939595,0.361,0.658,6.53626573122655e-231,"10"
"LCK",3.05204299613055e-235,-0.546020383750929,0.025,0.328,7.07066800913564e-231,"10"
"CCR7",1.32234045569526e-234,-0.774096870184578,0.007,0.284,3.06346613370921e-230,"10"
"FNBP1L",3.32363984681833e-234,0.293741085379317,0.203,0.017,7.69987643312403e-230,"10"
"RPS27L",8.14009682447276e-234,0.723120016662252,0.725,0.422,1.8858162313256e-229,"10"
"ADAP1",2.10284393207098e-233,0.326623120151707,0.243,0.029,4.87165853742885e-229,"10"
"MYL12B",2.10633013436695e-233,0.672492424963465,0.913,0.72,4.87973502228791e-229,"10"
"CTNNB1",2.62743997152301e-233,0.628751438770086,0.633,0.292,6.08699018202736e-229,"10"
"NIPSNAP2",3.10466570340553e-233,0.450943519248586,0.393,0.103,7.19257903507959e-229,"10"
"ITPRIPL2",6.68683346667168e-233,0.362730556408045,0.298,0.052,1.54913870922383e-228,"10"
"CLUH",7.10288287345915e-233,0.299629203409995,0.222,0.023,1.64552487529428e-228,"10"
"PDCD4",8.35432958864044e-233,-0.77212185915088,0.215,0.569,1.93544753580033e-228,"10"
"MYO18A",1.01327908738229e-232,0.379169537013375,0.279,0.044,2.34746366173854e-228,"10"
"NCF1",1.67332806384715e-232,-0.675363431039312,0.016,0.306,3.87659912551469e-228,"10"
"TAF7",1.82974665439336e-232,-0.705206082090949,0.111,0.462,4.23897407423309e-228,"10"
"PDIA6",2.21860115391292e-232,0.609137015771642,0.601,0.268,5.13983329327007e-228,"10"
"MYC",4.71435203911675e-232,0.529839251864022,0.372,0.088,1.09217393690218e-227,"10"
"RIN2",5.93377388041592e-232,0.260817679669242,0.198,0.017,1.37467739487596e-227,"10"
"OSBPL1A",6.52763951245852e-232,0.286363557969095,0.213,0.021,1.51225824585126e-227,"10"
"CLIC1",6.66852412544021e-232,0.638428356507165,0.855,0.605,1.54489698414073e-227,"10"
"DPY19L1",1.06485204051587e-231,0.34464337530751,0.263,0.037,2.46694272226313e-227,"10"
"FAM84B",2.7804446026646e-231,0.319268244001183,0.245,0.031,6.44145601099308e-227,"10"
"C6orf222",2.92352260052642e-231,0.296168282802726,0.11,0.001,6.77292480863956e-227,"10"
"NFE2L1",4.40828790992959e-231,0.437677516679786,0.371,0.087,1.02126806009339e-226,"10"
"ARPC1A",8.15239856671412e-231,0.424071556603724,0.339,0.075,1.88866617595066e-226,"10"
"GGCT",1.36890740004379e-230,0.423762197909569,0.321,0.068,3.17134777368144e-226,"10"
"ATM",1.44660215169455e-230,-0.782881971023662,0.146,0.491,3.35134320483075e-226,"10"
"RPLP1",2.0275438308358e-230,-0.898892916563681,0.992,0.999,4.69721079289731e-226,"10"
"CHMP3",3.225164690527e-230,0.5355690553363,0.543,0.203,7.47173903854391e-226,"10"
"ANKRD12",3.84591596017276e-230,-0.852220512316073,0.535,0.786,8.90983350493223e-226,"10"
"SMC1A",6.08806307136567e-230,0.584309562994114,0.528,0.208,1.41042157174328e-225,"10"
"GALNT12",1.93370024073108e-229,0.286896928511933,0.212,0.021,4.4798033477017e-225,"10"
"PSAP",3.81415122963555e-229,0.355623903262151,0.663,0.289,8.83624415369668e-225,"10"
"PPFIBP1",4.77216441782849e-229,0.290255595080631,0.238,0.031,1.10556733067833e-224,"10"
"SLC25A39",6.97123386934636e-229,0.43790424091256,0.372,0.099,1.61502575051147e-224,"10"
"GOLGA4",1.00745635536962e-228,0.680095579083193,0.74,0.42,2.3339741384848e-224,"10"
"AKNA",1.16524883061987e-228,-0.582866480409971,0.037,0.345,2.69953196589705e-224,"10"
"MT-CO2",4.26925802174507e-228,0.823702615463699,0.987,0.997,9.8905900589768e-224,"10"
"CAPN2",5.31741112726673e-228,0.540539033458164,0.494,0.177,1.23188463585388e-223,"10"
"FCMR",7.0909433006362e-228,-0.472833111897151,0.005,0.273,1.64275883445839e-223,"10"
"RALBP1",8.40980627114832e-228,0.544458916796096,0.572,0.225,1.94829981883693e-223,"10"
"TOP2A",1.38903213934663e-227,0.875546981166926,0.235,0.029,3.21797075722434e-223,"10"
"PA2G4",2.29741190188751e-227,0.617842901908895,0.639,0.353,5.32241415310278e-223,"10"
"BIN2",1.08899576923406e-226,-0.498021469587263,0.01,0.286,2.52287649858454e-222,"10"
"DST",1.80523764329368e-226,0.454299201054693,0.25,0.034,4.18219404821848e-222,"10"
"RGS1",2.23338130068185e-226,-1.55656596447481,0.172,0.488,5.17407445928965e-222,"10"
"KLF4",4.30435837878041e-226,0.404159210199113,0.334,0.074,9.97190705612058e-222,"10"
"COX8A",4.87052114330969e-226,0.599834571206305,0.683,0.435,1.12835363327056e-221,"10"
"ALDH18A1",8.88861734624081e-226,0.31308822599627,0.254,0.035,2.05922598060361e-221,"10"
"PSME1",9.07770477163702e-226,0.633762246793385,0.851,0.622,2.10303186444515e-221,"10"
"ADI1",1.23161114851311e-225,0.470075899575024,0.415,0.122,2.85327354776032e-221,"10"
"TMBIM6",1.47399578186515e-224,0.578758403056299,0.892,0.697,3.414806027847e-220,"10"
"CCNH",2.82385867357623e-224,-0.643671590299129,0.067,0.387,6.54203338907406e-220,"10"
"FAM114A1",3.47006232256182e-224,0.268563066617245,0.193,0.018,8.03909338267898e-220,"10"
"FXYD5",3.51259442216101e-224,-0.647847057762302,0.12,0.47,8.13762749782041e-220,"10"
"SCARB2",1.00307998969422e-223,0.375011463621559,0.361,0.085,2.3238354121246e-219,"10"
"DNAJA1",1.53015491646324e-223,-1.13794125688678,0.844,0.909,3.5449098949704e-219,"10"
"JPT2",1.65711645956057e-223,0.325938669743213,0.24,0.031,3.83904170186397e-219,"10"
"SYTL3",1.96219998739059e-223,-0.612051771578217,0.023,0.31,4.54582871078777e-219,"10"
"CAPRIN1",2.49726069991227e-222,0.499058731079747,0.508,0.183,5.78540386348676e-218,"10"
"ACSL5",2.69298750055655e-222,0.435404381624613,0.348,0.08,6.23884414253936e-218,"10"
"MYO5C",6.79952490990627e-222,0.251031669040263,0.168,0.01,1.57524593587798e-217,"10"
"YWHAH",6.88532832665201e-222,0.514775577485214,0.529,0.188,1.59512401343547e-217,"10"
"HSPA5",1.34801327600941e-221,0.789651843553351,0.803,0.577,3.122942356531e-217,"10"
"TGM2",2.21774546310537e-221,0.361611547673446,0.231,0.03,5.13785091437621e-217,"10"
"CIRBP",7.36066394278691e-221,-0.682861609055502,0.334,0.654,1.70524501562544e-216,"10"
"HDHD3",1.64723053086144e-220,0.310005050456182,0.23,0.029,3.81613897084671e-216,"10"
"GAS6",4.23565862714426e-220,0.26254287697944,0.207,0.022,9.81275034150512e-216,"10"
"CISD3",5.85930909403231e-220,0.44006840458701,0.348,0.084,1.35742613781447e-215,"10"
"TNRC18",7.79372362211296e-220,0.423926861902927,0.36,0.085,1.80557195153491e-215,"10"
"TNFAIP8",2.49593954978931e-219,-0.629258640596889,0.09,0.417,5.7823431549969e-215,"10"
"IGFBP4",3.47684345285952e-219,0.261906410012443,0.29,0.06,8.05480322723965e-215,"10"
"CD96",6.51620357696184e-219,-0.568271644702856,0.02,0.301,1.50960888267475e-214,"10"
"TPT1",6.59446831486019e-219,-0.70150434315428,0.999,1,1.52774047450366e-214,"10"
"RPS29",7.70690686242544e-219,-0.897073170226981,0.982,0.997,1.7854591128181e-214,"10"
"RGS2",1.72488286454374e-218,-1.22964811693719,0.202,0.524,3.99603613228849e-214,"10"
"EIF3B",1.80742172667632e-218,0.489020480821974,0.436,0.147,4.18725391419104e-214,"10"
"SEPT1",5.4880390238815e-218,-0.451221780336478,0.013,0.286,1.27141400066263e-213,"10"
"MT1G",5.80063288426777e-218,0.396933478906165,0.154,0.008,1.34383262029831e-213,"10"
"DOCK2",1.02773806468841e-217,-0.471776484884835,0.013,0.286,2.38096077446365e-213,"10"
"ID2",4.41201155706791e-217,-1.5089308896108,0.31,0.589,1.02213071742592e-212,"10"
"MKI67",5.0683367902617e-217,0.743754411628168,0.241,0.033,1.17418158419993e-212,"10"
"SUN1",7.20087347949876e-217,0.418171121854812,0.355,0.085,1.66822635899548e-212,"10"
"CCT5",1.29958082892126e-216,0.536761653550518,0.528,0.248,3.01073890636188e-212,"10"
"SEPT10",2.02161697035638e-216,0.253105732025304,0.182,0.015,4.68348003522462e-212,"10"
"ITGAL",2.39334299614012e-216,-0.521398811205032,0.013,0.285,5.54465771915781e-212,"10"
"RPS3",3.28506289361102e-216,-0.948791782164804,0.983,0.992,7.61050520562865e-212,"10"
"ITGB1",5.41317004201592e-216,0.61733244269911,0.731,0.368,1.25406910363383e-211,"10"
"RARS",6.23340800635481e-215,0.425708648728692,0.375,0.099,1.44409363283222e-210,"10"
"SLC17A5",1.32282182408594e-214,0.340161770121779,0.269,0.044,3.06458131985989e-210,"10"
"ICMT",2.69975108237416e-214,0.31695861574642,0.249,0.036,6.25451333253622e-210,"10"
"SYNE1",2.83452839354314e-214,-0.535048349040507,0.014,0.283,6.56675192932139e-210,"10"
"CHCHD10",3.59198741930763e-214,0.560551393642428,0.581,0.267,8.32155725430999e-210,"10"
"MSI2",4.47987768961816e-214,0.554597721459087,0.579,0.243,1.03785326435384e-209,"10"
"HSPB1",2.23368408069985e-213,0.803792030590395,0.659,0.321,5.17477590975733e-209,"10"
"ZNHIT1",3.15769693033378e-213,0.536862971677786,0.564,0.24,7.31543647850427e-209,"10"
"PSMD3",4.85795952512393e-213,0.45510095793096,0.333,0.103,1.12544348318546e-208,"10"
"PSMB2",4.90407528380179e-213,0.49704113263548,0.483,0.189,1.13612712099836e-208,"10"
"PLCG2",1.72183826236723e-212,1.60189298491975,0.732,0.598,3.98898270242616e-208,"10"
"PDCD5",3.25516322659585e-212,0.503141607724472,0.488,0.183,7.54123664705459e-208,"10"
"H1F0",3.40354957245354e-212,0.302279440096499,0.172,0.013,7.88500329450311e-208,"10"
"INPP1",3.5475931242129e-212,0.300428481325709,0.248,0.036,8.21870899086402e-208,"10"
"CCT6A",7.50288605856901e-212,0.547212779201994,0.571,0.284,1.73819361318868e-207,"10"
"WAS",8.98879016681171e-212,-0.439530648920483,0.01,0.27,2.08243301794527e-207,"10"
"RPL9",2.92630832171537e-211,-0.906983932240595,0.982,0.995,6.779378488918e-207,"10"
"MT-ND3",8.81793951518417e-211,0.839136219353303,0.982,0.996,2.04285204748272e-206,"10"
"PRDX4",9.20913244728376e-211,0.423215017409344,0.343,0.079,2.13347971406223e-206,"10"
"SNRPN",9.89718913577754e-211,-0.398757065997932,0.009,0.268,2.29288180708558e-206,"10"
"ZDHHC9",1.33584434813542e-210,0.264007508977944,0.194,0.019,3.09475060132532e-206,"10"
"IL16",1.8118143936462e-210,-0.431524248426557,0.005,0.256,4.19743040576015e-206,"10"
"EXT1",2.1672802856457e-210,0.365761790418228,0.274,0.047,5.0209382377554e-206,"10"
"ETHE1",2.29642221233083e-210,0.409857324529747,0.348,0.093,5.32012133930683e-206,"10"
"SLK",6.1637009804023e-210,0.532443612737439,0.515,0.19,1.4279446061298e-205,"10"
"ELF1",8.09994435182249e-210,-0.78909442837179,0.352,0.633,1.87651410798672e-205,"10"
"CD247",2.55025184142696e-209,-0.543154421155884,0.017,0.286,5.90816844103383e-205,"10"
"RBBP7",1.66779179351212e-208,0.512204576035991,0.489,0.19,3.86377324802954e-204,"10"
"PFKL",2.0606086264778e-208,0.434425828136109,0.386,0.11,4.77381200496111e-204,"10"
"TAX1BP1",2.28745487712522e-208,0.602613822555924,0.711,0.415,5.29934671383599e-204,"10"
"TMEM147",4.15123677153585e-208,0.431345327200883,0.396,0.122,9.61717022861711e-204,"10"
"IER2",7.12272585329997e-208,-1.14037078195594,0.648,0.821,1.65012189843401e-203,"10"
"GZMM",1.08606432009144e-207,-0.471134981112752,0.001,0.238,2.51608521035585e-203,"10"
"GNAI2",1.62459212581853e-207,-0.675017669088058,0.24,0.563,3.76369257788379e-203,"10"
"CCL20",1.78289636534206e-207,0.754388008421737,0.288,0.054,4.13043600958796e-203,"10"
"BHLHE40",1.26749839896259e-206,0.619336643151189,0.556,0.219,2.93641354087664e-202,"10"
"SOX4",2.89112768302894e-206,0.470211195918729,0.345,0.086,6.69787550327314e-202,"10"
"ZKSCAN1",3.24038198861655e-206,0.541630704348055,0.464,0.167,7.50699295302796e-202,"10"
"NUCKS1",4.22636889925197e-206,0.658549962011978,0.765,0.504,9.79122882889703e-202,"10"
"PPP1R10",5.31526071289893e-206,-0.908292931225537,0.362,0.649,1.23138644935729e-201,"10"
"SKAP1",5.79811033003109e-206,-0.494840174551619,0.02,0.289,1.3432482201583e-201,"10"
"DCTPP1",8.14079877860527e-206,0.379507145464541,0.306,0.069,1.88597885303948e-201,"10"
"WDR43",9.6641092151069e-206,0.497427574155255,0.47,0.174,2.23888418186382e-201,"10"
"PCSK5",1.15608389136006e-205,0.297039126526991,0.203,0.022,2.67829955111385e-201,"10"
"PDE7A",1.26603835015033e-205,-0.564544138944829,0.059,0.358,2.93303104579326e-201,"10"
"IFI6",2.23415519792468e-205,0.750572139667237,0.477,0.173,5.17586734703212e-201,"10"
"SNHG25",2.25003027971017e-205,0.517070065103348,0.406,0.142,5.21264514900456e-201,"10"
"MRPS35",3.24446915684302e-205,0.382422501420512,0.345,0.085,7.51646169565821e-201,"10"
"TWF1",9.81247768813948e-205,0.413160048213464,0.373,0.101,2.27325670601127e-200,"10"
"DOCK10",2.16605372820183e-204,-0.454069636012312,0.014,0.274,5.01809667212519e-200,"10"
"RPN1",2.87077169076649e-204,0.428955940349751,0.416,0.123,6.65071677599872e-200,"10"
"ARHGAP12",3.29943158648667e-204,0.381310950230775,0.326,0.074,7.64379315641366e-200,"10"
"ZNF664",3.31901590303971e-204,0.326646423861209,0.269,0.047,7.68916414257209e-200,"10"
"C9orf3",3.76942316236156e-204,0.296174156450602,0.228,0.031,8.73262264024303e-200,"10"
"EVI2A",7.97285837372968e-204,-0.454404177121978,0.006,0.252,1.84707209944195e-199,"10"
"ATP5F1C",8.32933252257889e-204,0.504618313933592,0.554,0.262,1.92965646550585e-199,"10"
"UCP2",1.1116567115453e-203,-0.570296142969332,0.037,0.324,2.575375103637e-199,"10"
"TMED10",3.53298505552509e-203,0.516181437597739,0.578,0.267,8.18486647813498e-199,"10"
"PGK1",3.59783773774604e-203,0.687718750208074,0.697,0.45,8.33511068703625e-199,"10"
"NORAD",9.30477347043379e-203,0.56278559318386,0.592,0.275,2.1556368698954e-198,"10"
"FBL",1.25429701501963e-202,0.506840127186947,0.503,0.281,2.90582989469597e-198,"10"
"APEH",1.6146869897308e-202,0.368328165785635,0.296,0.062,3.74074534910934e-198,"10"
"PPP2CB",2.75267080889522e-202,0.401105457335809,0.347,0.087,6.37711246296755e-198,"10"
"REL",1.2289128569432e-201,-1.14093927024179,0.496,0.723,2.8470224156803e-197,"10"
"GNG2",6.09926930209721e-201,-0.502413486916878,0.024,0.294,1.41301771921686e-196,"10"
"NDUFS2",1.12495079577666e-200,0.439371826401132,0.411,0.135,2.6061735085758e-196,"10"
"AKR1A1",1.26796268686034e-200,0.44677062400411,0.429,0.141,2.93748915664936e-196,"10"
"MGAT4B",1.99238846857238e-200,0.360354606001466,0.303,0.065,4.61576636514163e-196,"10"
"IQCE",6.01583595659507e-200,0.263426847329769,0.196,0.021,1.39368871606438e-195,"10"
"NDUFAB1",9.14570644047767e-200,0.477700509895504,0.475,0.199,2.11878581106546e-195,"10"
"TMEM97",3.3604704288259e-199,0.257814703054548,0.174,0.015,7.78520184246096e-195,"10"
"PIP5K1B",7.29878088476449e-199,0.254451092665098,0.183,0.017,1.69090856757339e-194,"10"
"CX3CL1",1.48657697953129e-198,0.253898949924983,0.118,0.003,3.44395288848014e-194,"10"
"RBMS1",2.41032226903124e-198,-0.494431562858442,0.023,0.29,5.58399360066468e-194,"10"
"PRRG4",3.31561035687535e-198,0.264033083568212,0.213,0.031,7.68127451377313e-194,"10"
"PRKCH",3.59192079371783e-198,-0.485013979269617,0.019,0.28,8.3214029028061e-194,"10"
"PPDPF",8.24770352901285e-198,0.629371463897615,0.633,0.378,1.91074547656641e-193,"10"
"GOLGA2",9.16417383805702e-198,0.443736810974577,0.428,0.135,2.12306415306267e-193,"10"
"CD3EAP",9.631802851812e-198,0.265521765000713,0.182,0.017,2.23139976667929e-193,"10"
"SPTSSA",1.13853354834553e-197,0.399951631501554,0.335,0.083,2.63764067145208e-193,"10"
"RALA",3.30365084269032e-197,0.492053238825325,0.46,0.164,7.65356790726066e-193,"10"
"FAM91A1",3.78500231504955e-197,0.452803861335485,0.421,0.131,8.76871486327528e-193,"10"
"GPR65",4.16605326024476e-197,-0.638591573829757,0.024,0.289,9.65149558800903e-193,"10"
"PGD",5.9904403926416e-197,0.357360412273637,0.299,0.063,1.38780532576328e-192,"10"
"MPZL1",3.04420133977082e-196,0.311616755888328,0.259,0.045,7.05250124384706e-192,"10"
"TPM3",5.89706518844732e-196,0.54133668138427,0.931,0.725,1.36617309220759e-191,"10"
"CARM1",7.29260490621693e-196,0.310190226719786,0.265,0.047,1.68947777862328e-191,"10"
"RANBP1",5.87003439684278e-195,0.530830606969217,0.479,0.228,1.35991086871657e-190,"10"
"GLIPR1",1.45435501943472e-194,-0.629397124441448,0.081,0.38,3.36930427352441e-190,"10"
"ARHGAP45",1.50986347755204e-194,-0.437489501920438,0.023,0.284,3.49790071844481e-190,"10"
"LY9",3.20070038138184e-194,-0.650560979765372,0.001,0.224,7.4150625735473e-190,"10"
"POMP",4.49024665646147e-194,0.602734079746631,0.655,0.393,1.04025544290243e-189,"10"
"PSMD14",4.5655131736233e-194,0.487693497890241,0.483,0.18,1.05769243693331e-189,"10"
"CD27",9.32183566270783e-194,-0.451310053331678,0.004,0.236,2.15958966797952e-189,"10"
"RPS20",1.22707516739244e-193,-0.717079864574813,0.951,0.992,2.84276504029806e-189,"10"
"FLII",1.55953495731681e-193,0.42532901268778,0.396,0.119,3.61297463561586e-189,"10"
"VKORC1L1",2.56727020810824e-193,0.317477749886141,0.254,0.044,5.94759489112436e-189,"10"
"SCCPDH",2.94258685765655e-193,0.314617557820075,0.227,0.034,6.81709097313292e-189,"10"
"TK1",4.54627762486511e-193,0.296725264286082,0.165,0.013,1.0532361373525e-188,"10"
"ITM2A",8.96292814689419e-193,-0.580696061101331,0.022,0.279,2.07644156379098e-188,"10"
"TPI1",1.41143143739242e-192,0.555410654260648,0.81,0.498,3.26986321100701e-188,"10"
"POLR2L",2.25666134055534e-192,0.564051128357684,0.644,0.384,5.22800732766456e-188,"10"
"CXXC5",2.5066538020864e-192,0.375918148464614,0.334,0.082,5.80716486329357e-188,"10"
"ECM1",2.63009027373846e-192,0.447343473806678,0.155,0.013,6.09313013716989e-188,"10"
"PPP1R18",3.9925527006183e-192,-0.502643598539802,0.026,0.289,9.24954684152241e-188,"10"
"CYLD",5.74993026421457e-192,-0.621258386857307,0.123,0.435,1.33208634431059e-187,"10"
"TFF2",1.51149727555589e-191,0.570929831604987,0.1,0.002,3.50168573828033e-187,"10"
"RASGRP1",1.8158220306411e-191,-0.5097559259278,0.022,0.278,4.20671489838623e-187,"10"
"SNRPD1",2.5991825536655e-191,0.508306418268243,0.505,0.233,6.02152622207687e-187,"10"
"NDUFB7",1.37691976345162e-190,0.482566815058702,0.531,0.243,3.18991001598836e-186,"10"
"PPP1R12B",1.61667230671778e-190,0.33708017772654,0.28,0.056,3.74534473297307e-186,"10"
"AHR",2.50508418954359e-190,0.428852480984118,0.429,0.138,5.80352854191563e-186,"10"
"EDN1",3.05722277798157e-190,0.250292631176623,0.139,0.009,7.0826680097499e-186,"10"
"CST7",4.02881845561744e-190,-0.720033667349069,0.018,0.268,9.33356371612892e-186,"10"
"PUF60",4.6159678112567e-190,0.4403531668735,0.421,0.158,1.06938126283384e-185,"10"
"PLSCR1",5.07016667471273e-190,0.346882196087617,0.436,0.152,1.1746055135307e-185,"10"
"ARHGAP30",1.58820013125651e-189,-0.476328985112727,0.028,0.289,3.67938324408196e-185,"10"
"ITK",1.62517479810705e-189,-0.442840727218465,0.008,0.242,3.7650424547746e-185,"10"
"TRIM22",1.11241659122515e-188,-0.563382457139136,0.075,0.37,2.57713551689131e-184,"10"
"SRP9",1.98189961016187e-188,0.510490473250854,0.555,0.271,4.591466826862e-184,"10"
"TYMS",1.98400558848899e-188,0.286186038294045,0.182,0.021,4.59634574685245e-184,"10"
"RAD23B",2.15343681832341e-188,0.446451683188478,0.468,0.171,4.98886707700985e-184,"10"
"AC004687.1",2.78540843841501e-188,-0.440885515871095,0.008,0.242,6.45295572927606e-184,"10"
"IL10RA",2.88514376658575e-188,-0.440942409062099,0.014,0.258,6.68401256404921e-184,"10"
"APOL6",4.15885683010842e-188,0.577940234748193,0.616,0.289,9.63482361831217e-184,"10"
"PTP4A2",5.15389229098638e-188,0.57794244818444,0.789,0.506,1.19400222705282e-183,"10"
"SLC39A7",1.34065940958759e-187,0.353955474515754,0.297,0.066,3.10590565419157e-183,"10"
"INTS6",1.35965888884433e-187,-1.17428056046502,0.401,0.647,3.14992174778565e-183,"10"
"ATP5MD",2.96784066021083e-187,0.593164173065353,0.635,0.41,6.87559645751042e-183,"10"
"CYFIP2",8.15014131969881e-187,-0.421250946957554,0.017,0.264,1.88814323953462e-182,"10"
"ARHGAP9",9.35486146115793e-187,-0.425322498737934,0.012,0.253,2.16724075470646e-182,"10"
"CD6",9.62593213963346e-187,-0.451831842717129,0.012,0.252,2.23003969878888e-182,"10"
"PLEKHA5",1.11846846036153e-186,0.313006732187227,0.254,0.045,2.59115588211955e-182,"10"
"RPL32",1.22980937818778e-186,-0.971084488774858,0.986,0.996,2.84909938644764e-182,"10"
"MT-ND5",1.6671613624799e-186,0.639305071991887,0.974,0.986,3.86231272845718e-182,"10"
"ACTG1",4.34663855154933e-186,0.648132242655278,0.99,0.965,1.00698575323743e-181,"10"
"CD59",7.137192988764e-186,0.456105502463523,0.379,0.109,1.65347349970696e-181,"10"
"VDAC2",2.39349705833383e-185,0.487281785451557,0.537,0.291,5.54501463504199e-181,"10"
"IARS2",1.56060001066715e-184,0.413526938363128,0.385,0.122,3.61544204471258e-180,"10"
"VAMP2",2.62608852055686e-184,-0.528476051042556,0.104,0.406,6.08385927557408e-180,"10"
"TRIM16",2.66717606966514e-184,0.252683232641444,0.187,0.021,6.17904680059322e-180,"10"
"GBP5",2.77515432854624e-184,-0.690197549949618,0.029,0.286,6.42920003294307e-180,"10"
"PARP14",3.23285093420077e-184,0.62605221334556,0.631,0.329,7.48954575926291e-180,"10"
"DNM2",3.87732147021454e-184,0.463512743928198,0.451,0.172,8.98259065004602e-180,"10"
"CALM1",4.53195670327766e-184,-0.673260474130929,0.886,0.959,1.04991840944834e-179,"10"
"STK39",6.08129298319064e-184,0.398375326741433,0.362,0.101,1.40885314541578e-179,"10"
"TMEM243",1.18987736059728e-183,-0.439447337044129,0.029,0.285,2.75658888129571e-179,"10"
"EIF5B",1.70382008426072e-183,0.580599865295029,0.68,0.383,3.94723998920682e-179,"10"
"CHMP2B",3.05249826481347e-183,0.48137412257939,0.499,0.202,7.07172273009338e-179,"10"
"FAM135A",3.19246272611858e-183,0.280498541782982,0.204,0.027,7.39597839759892e-179,"10"
"YBX1",3.42242290882126e-183,0.583334120585089,0.916,0.798,7.92872715286622e-179,"10"
"RPL17",4.8914389177284e-183,-0.618693951169025,0.223,0.524,1.13319965407014e-178,"10"
"LRRC8A",8.86808291082399e-183,0.351853916987073,0.293,0.065,2.05446876795059e-178,"10"
"EIF5",2.66084890647359e-182,-0.705410220531329,0.571,0.776,6.16438866162736e-178,"10"
"EBNA1BP2",5.81756418695269e-182,0.362638447901396,0.305,0.076,1.34775509519133e-177,"10"
