,METTL3,METTL14,METTL16,RBM15,RBM15B,WTAP,KIAA1429,CBLL1,ZC3H13,YTHDC1,YTHDC2,YTHDF1,YTHDF2,YTHDF3,IGF2BP1,IGF2BP2,IGF2BP3,HNRNPA2B1,HNRNPC,RBMX,FMR1,LRPPRC,ELAVL1,ALKBH5,FTO,Type
TCGA-BR-7715-11A-01R-2055-13,3.768571815,2.918290815,2.981830374,3.227886601,4.816036956,5.106555194,3.425465884,3.473145283,4.033334014,4.455722407,2.828894346,5.231387477,5.442079278,4.851002894,0.076196454,3.00036766,0.316240181,7.13260049,6.900811272,6.224402871,3.343950401,4.540851821,4.450179257,6.158616139,2.812946675,Normal
TCGA-IN-AB1X-11A-21R-A39E-31,3.729477724,3.261320488,3.34111802,3.478197847,5.365485383,5.002130459,4.152011389,4.163038156,5.575937323,5.380482538,4.177635602,5.227892375,5.799531343,5.559909327,0.019627768,2.081491321,1.273316554,7.380187436,6.212274194,6.054785108,3.940378205,5.398711204,4.424965745,6.214327483,3.349885103,Normal
TCGA-BR-6454-11A-01R-1802-13,2.758406162,2.349433504,3.000121181,3.275109583,4.948639624,4.502534922,3.378352641,3.298170444,4.605951178,4.292238428,2.512418812,4.982633597,5.218981442,4.775727996,0.008841072,2.939127636,0.211502066,6.739678014,6.084890218,5.645116843,3.017604836,4.278723753,4.169671706,6.030535622,2.939562666,Normal
TCGA-CG-5734-11A-01R-1602-13,2.303312289,2.156522823,2.532897163,2.711469797,4.636569522,4.409545042,2.760865171,3.659567265,4.199098293,4.121323806,2.551282461,5.224898086,5.198077236,4.961042151,0.074082019,4.618337926,0.070564186,6.892949537,6.053687648,5.712936331,2.604303845,4.309946671,4.162335735,5.516334183,1.971410751,Normal
TCGA-IN-7806-11A-01R-2055-13,3.228750825,2.999877185,3.043526668,2.811775567,5.339271384,4.884549081,3.532940288,4.059709158,4.191587127,4.779567561,3.066178936,5.208625333,5.888115875,5.147622559,0,1.086663537,1.633223801,7.081556936,6.602552046,5.684040527,3.522633314,4.841453394,4.50086004,6.105254014,2.920158553,Normal
TCGA-HU-A4HB-11A-11R-A251-31,4.185961665,4.432755011,4.800239862,3.637589381,5.616542081,5.507547934,4.556399985,5.140468247,6.834218201,5.596094021,4.007511281,6.329842432,5.71918837,6.256447805,0.14012514,2.492775101,0.322439295,8.062196742,7.024329654,6.578655579,4.915301946,6.073417953,5.731502055,7.56242752,5.143227685,Normal
TCGA-IP-7968-11A-01R-2203-13,2.706108346,2.645144345,3.315998858,3.219315223,5.458843273,4.978159928,3.128328214,3.820281097,4.541799163,4.72713901,3.325083567,5.558141791,5.675147203,4.889052939,5.047770318,3.393359771,0.910096662,7.122958414,6.306201531,5.506911948,3.245484254,4.867119571,4.915389436,6.375277613,3.705621882,Normal
TCGA-CG-5733-11A-01R-1602-13,2.11933061,2.034155132,2.317168303,2.225301155,4.412162998,4.121903131,2.607504314,2.881971135,3.800783962,3.706033176,2.001482329,4.533323502,4.785557875,4.036462013,0.042812465,3.640720405,0.169078629,6.255617239,5.800106005,5.155301559,2.416353628,3.837185376,3.874595348,5.275959368,2.203956298,Normal
TCGA-BR-7717-11A-01R-2055-13,3.30092848,2.834889368,2.989078318,2.888640199,4.461646422,5.019305608,3.319440621,3.553447751,3.566094235,4.345978219,2.584779988,5.025594507,5.247006552,4.89487547,0.039112938,2.36708837,0.724199539,7.153347329,6.965473783,6.26831087,3.122532086,4.654597079,4.343307612,5.590995309,2.811620225,Normal
TCGA-FP-7735-11A-01R-2055-13,3.880399504,3.862295657,4.30383042,3.112176665,5.58426954,5.298582807,4.026244116,4.808541051,5.805121396,5.142529437,3.085097259,5.747384446,5.616265349,5.611593793,0,1.43411417,0.061716388,7.675417244,7.056974711,6.657548262,4.198141295,5.35822745,5.404374546,7.45134336,4.55238322,Normal
TCGA-CG-5720-11A-01R-1602-13,2.844658016,2.105121876,2.765516288,3.202542159,5.135210605,4.422044577,3.066417485,3.234752989,4.004700929,4.094383035,2.657905199,5.278799565,5.416284103,4.780711667,0,3.882416113,0.139799777,7.022308994,6.202063273,5.873232215,2.829305048,4.467626416,4.185581942,5.864058008,2.393462605,Normal
TCGA-HU-A4GN-11A-12R-A251-31,3.487306258,3.566358533,4.520226104,3.356787103,5.403128969,5.240837498,4.066616216,4.458381348,6.457834097,5.620461489,3.305582006,5.998268855,5.854361014,5.84608783,0,3.115912679,0.08330661,7.597986972,6.702653388,6.606423128,4.321703017,5.492698909,5.278162099,7.13277991,4.431348835,Normal
TCGA-BR-7851-11A-01R-2203-13,3.427441112,3.55298319,3.41658914,4.043535242,5.272377099,4.968714709,3.825164871,4.23460325,5.401622958,5.089054868,3.653697506,5.929322093,6.100264111,5.933180281,0.152642931,5.31934155,0.130007065,8.127414548,6.599486069,6.032083427,4.070080146,5.867294804,5.079990305,6.538497604,3.058318228,Normal
TCGA-CG-5728-11A-01R-1602-13,2.491984921,1.932785362,2.700148042,2.947565922,4.393320091,4.088813251,2.939509258,2.931072571,4.019934043,3.763903367,2.289719694,4.632299629,4.745303494,4.024829391,0.040803265,2.940632285,0.153901167,6.179848197,5.618616315,5.236852291,2.390414284,3.774152398,3.895877452,5.570468019,2.229584231,Normal
TCGA-CG-5730-11A-01R-1602-13,2.404880784,2.334491906,2.80299015,3.019980109,4.884745406,4.396736287,3.054835803,3.477809417,3.984924695,3.818445666,2.400845016,5.20796233,5.311658958,5.250208205,0.285636227,4.44286456,0.043435446,6.609005974,6.044177917,5.648602631,2.563595755,4.463117582,4.34859928,5.680774809,2.453581317,Normal
TCGA-HU-A4GY-11A-11R-A36D-31,4.305539399,4.264447104,4.949487776,3.470159385,5.806458111,5.468148944,4.784052678,5.395962832,6.544042822,5.466601019,3.742396484,6.164916176,5.819024089,6.428376756,0.864771247,2.678662838,0.545317132,7.859546589,6.793655327,6.563101068,4.619945852,6.127678879,5.629486603,7.56808251,5.207284965,Normal
TCGA-BR-7704-11A-01R-2055-13,3.740858499,3.352540325,4.07756774,3.582195886,5.509007896,5.050024929,4.039849036,4.102789967,5.180606987,5.284973046,3.331573236,5.988177496,5.769601176,5.718897502,0.059255822,3.711380368,0.169476606,7.480722355,6.878334211,6.759588631,4.045186073,5.245488437,5.117114856,7.056057214,4.211587754,Normal
TCGA-HU-A4GP-11A-21R-A251-31,4.52560224,4.484872829,4.889488145,3.628631301,6.058924707,5.260419783,4.713661726,5.285847536,6.992936071,5.771044113,3.860722494,6.391707584,5.989766189,6.480244923,0.046126551,2.807378623,0.517195958,8.095761475,6.801187116,6.905573535,4.886147229,6.175908976,5.633375699,7.74033849,5.249621685,Normal
TCGA-FP-7829-11A-01R-2055-13,4.05422161,3.91959656,4.555288543,3.258503699,5.70359798,5.252415659,4.645731052,5.123631436,5.585246203,5.328878102,3.004097381,5.614579996,5.577862025,5.912322683,4.077822736,2.404352199,0.281790461,7.382033427,6.951134317,6.712364667,4.359252678,5.642763656,5.310930094,7.291199826,4.775644253,Normal
TCGA-IN-AB1V-11A-11R-A414-31,3.839770171,3.80207428,3.971886541,3.881934732,5.786982597,5.089263813,4.738291723,4.914221029,6.090257476,5.37928513,4.501167141,5.500416476,5.933478218,6.019559372,0.015994392,1.738834405,1.423488891,7.539826485,6.589826394,6.050232636,4.469653538,6.090553896,4.939340371,6.614635989,4.354936598,Normal
TCGA-BR-7703-11A-01R-2055-13,2.95995113,2.869501903,2.820096433,3.133392713,5.164502312,4.652866766,3.746772807,3.561707383,4.041061582,4.429136548,3.052488236,5.608331419,5.71457936,5.241768123,0.026575895,3.827580249,0.131603273,7.288404707,6.53793852,5.952402531,3.298770032,5.003925997,4.435288547,6.739294671,2.970676251,Normal
TCGA-HU-A4GH-11A-11R-A36D-31,4.29037943,4.070068121,4.757489486,3.553914618,5.945428151,5.458431222,4.618364357,4.822093284,6.806871796,5.588620801,3.934429692,6.238242499,5.92105185,6.376021868,0.451833879,3.116467565,0.514609095,7.852075641,6.721990513,6.745549291,4.610053917,6.077920812,5.532028579,7.52103314,5.130573034,Normal
TCGA-HU-A4GC-11A-11R-A251-31,4.072198432,4.271295684,4.728688961,2.888397642,5.632998686,5.362502502,4.529755993,5.262232811,7.039027599,5.654188903,3.551995811,6.252600533,5.863992699,6.130339095,0.021715699,2.346137121,0.295420585,8.094540647,6.783367596,6.746922719,4.621104749,5.886392115,5.594951863,7.5099095,4.8481026,Normal
TCGA-BR-6457-11A-01R-1802-13,2.452659213,2.256195779,2.662981793,2.992509049,4.824295871,4.094286749,3.207423275,3.292678549,3.840850922,3.820706918,2.484434118,5.054364025,5.326636933,5.034438037,0.050177132,3.394841853,0.125530775,6.64180105,6.046463339,5.296877306,2.713422645,4.504722077,4.104651167,5.967992009,2.921810096,Normal
TCGA-CG-5722-11A-02R-1602-13,2.830691799,2.51165703,2.746026564,3.248141168,5.327874874,4.391843317,3.502096329,3.418882653,4.352445691,4.220862354,2.552362806,5.295390961,5.231207354,4.95479002,3.100088216,4.221171797,0.116000097,6.612221701,6.055646209,5.620066712,3.010421089,4.258378719,4.53311228,6.134639929,3.184150779,Normal
TCGA-HU-8238-11A-01R-2343-13,2.455002047,3.108922837,2.995162839,2.937197855,4.832117839,4.599659382,3.305707924,3.410426046,4.311476232,4.341436451,2.967471505,5.547373016,5.966855636,5.498579905,0.023944459,5.255353812,0.075511013,7.276004331,6.047222525,5.807250065,3.900266908,5.311609555,4.311557608,6.44247777,2.343066368,Normal
TCGA-BR-6802-11A-01R-1884-13,2.280930784,1.73669059,1.634260551,1.618781796,2.955901963,4.769569705,2.518605635,2.3855216,2.352605153,3.233856777,1.716343895,3.721923819,4.561374409,4.57092129,3.010747969,3.449681803,0.022909334,5.785062683,6.114419501,5.56581466,2.212425218,3.737559141,3.428846813,4.564067967,1.697413101,Normal
TCGA-BR-8060-11A-01R-2343-13,2.928050952,2.986788262,3.758032353,3.320284795,5.154557287,4.806642673,4.21695844,3.998865235,5.31916666,4.882868483,2.998999866,5.577383205,5.459107632,5.463561319,4.08242717,4.372250075,0.230270657,6.994577462,6.126458549,5.980868454,3.609984206,5.510542338,4.621270649,6.881615325,3.851393258,Normal
TCGA-IN-8663-11A-01R-2402-13,2.927927544,3.123533276,2.948206482,2.563323872,4.799893933,4.987457306,3.495895949,3.873473643,4.434960426,4.895739824,3.524412268,4.879443568,5.874839499,5.317750861,5.091549414,0.73653933,2.402491895,7.01068922,6.371961123,5.329325631,3.493979023,4.821658689,4.334829962,5.420195568,2.918373258,Normal
TCGA-BR-6453-11A-01R-1802-13,3.118376173,2.858112921,2.957043334,3.094078784,4.725587937,4.543151872,3.151933319,3.554466064,4.409747323,4.301381324,2.785656841,5.056485987,5.466970951,5.10325717,5.131893307,4.27491315,0.10680755,7.213345337,6.484345689,5.925795339,2.922544586,5.070864566,4.508927424,5.881891705,2.912316646,Normal
TCGA-CG-5721-11A-01R-1602-13,2.349620048,2.191952644,2.561623077,2.325801432,4.320254319,4.060043059,3.134627565,2.993684143,4.194304575,4.062998083,2.134658283,4.415686341,4.865824314,4.509273358,2.451833879,3.605350911,0.057319892,6.536905828,6.015331862,5.796504053,2.71993625,4.401520567,3.971281431,5.267100807,2.341118732,Normal
TCGA-BR-7716-11A-01R-2055-13,3.298203736,2.997275243,2.971760574,2.892939437,5.001589695,4.754329018,3.651516724,3.683689718,4.153234629,4.62795288,3.024417912,5.414537429,5.679448853,5.25181792,5.682493717,4.165372535,0.144005895,7.394527004,6.767506496,6.016219503,3.526815013,4.917130964,4.782324161,6.230472662,3.032693144,Normal
TCGA-BR-8682-01A-11R-2402-13,4.571124015,4.260004573,4.156547901,4.594527649,6.075199729,5.489436322,5.160902041,5.320673126,6.661920579,5.642780115,4.144511417,7.075859896,6.58570755,6.822642207,0.042798782,5.490730884,0.414677538,8.293104663,6.830539291,6.821419402,4.871122121,6.75417132,5.476748148,6.059436136,4.410824093,Tumor
TCGA-R5-A7ZR-01A-11R-A354-31,3.517486097,3.181833575,3.902120864,3.790899206,5.545464326,5.139803444,3.752882366,4.18982614,5.067197271,4.631863855,2.880206702,6.187927848,6.35782697,5.699339799,4.941403554,6.819452325,4.127246969,8.511902054,7.305890288,6.988421115,3.797137522,6.275744601,5.503679156,5.65082569,2.967410451,Tumor
TCGA-FP-8099-01A-11R-2343-13,4.067766909,3.336497348,3.819714161,4.694322503,5.671591167,5.247683374,4.020840856,4.544217669,6.237867116,5.276489594,3.955014226,7.105062019,6.096388581,5.11660222,1.174723431,6.587936945,3.367149052,8.648531953,7.07283897,6.602072293,4.464932868,6.175928132,5.892554716,5.576762377,4.359518359,Tumor
TCGA-MX-A666-01A-11R-A31P-31,4.777885196,3.978850003,4.437468789,4.995218116,6.072022384,5.870174814,5.814256112,5.131824455,6.793543487,5.703012079,3.900537425,7.783177675,6.518730727,6.158633316,7.136318552,6.842035997,4.62374632,8.961936974,7.718973922,7.323597949,4.346765463,7.696487707,5.654945584,6.22840354,3.941191781,Tumor
TCGA-CD-8534-01A-11R-2343-13,3.626559454,3.412737499,4.585660837,3.974827549,6.088621836,5.615048985,4.658719336,4.368102014,6.302867178,5.320655076,4.29192913,6.248995282,6.082879254,6.127923564,0.258289764,5.89424057,2.719151453,8.483955204,7.041478461,7.121690988,4.279991969,6.569699789,5.848496003,6.014022657,3.989545957,Tumor
TCGA-BR-7717-01A-11R-2055-13,4.162327678,3.045361537,3.315609557,3.036702537,5.322721359,4.64149343,3.982645005,3.535753137,5.373765821,4.502788214,2.377174291,6.36767509,5.867273797,4.573745939,0.071225505,4.97669769,2.456261028,8.03037912,7.684752828,7.259924001,3.120939284,5.571831203,5.400880119,5.428625674,3.002471023,Tumor
TCGA-IN-A6RO-01A-12R-A33Y-31,4.366601283,3.330010904,3.424379296,5.434996777,5.77817887,6.111609986,4.459609977,4.914379391,6.500652933,5.047196345,3.33142863,7.06250492,7.006807411,6.269798627,0.420198012,6.11689681,5.055155299,9.015964705,7.509159798,7.334581683,4.554197736,6.6783776,5.90183303,4.988073097,3.425104764,Tumor
TCGA-CG-5716-01A-21R-1802-13,3.388160049,2.432515577,3.052873881,3.222594848,5.069054217,4.561464839,3.605258448,3.657246697,4.311042391,4.267530555,3.18559431,5.648204262,5.576279653,5.176021515,0.116754564,4.156004175,0.736567557,7.232822859,6.716483393,6.12937308,3.120170099,5.115656711,4.754812694,5.416397342,3.05431175,Tumor
TCGA-BR-4256-01A-01R-1131-13,3.860896272,4.040582121,4.056374565,4.058175337,5.717799235,5.865589272,4.727323654,5.124580833,5.203600153,4.959678361,4.343848381,5.951974945,6.516262143,6.796622411,0.315997757,5.510807834,3.08964865,7.940846231,7.517123698,6.996422644,4.604295541,6.35268456,5.706636085,5.484695065,3.958141104,Tumor
TCGA-CD-8527-01A-11R-2343-13,3.164034652,3.037622768,3.756171464,3.489595597,4.738261454,5.594575719,3.890319247,3.943784456,6.263682909,5.494564097,3.811274753,6.60901765,6.448730348,5.138289415,3.7495761,6.272584626,2.173168698,8.315336172,7.112015107,7.160433172,4.784213425,5.819143681,5.766679166,6.06961276,3.885817396,Tumor
TCGA-BR-A44U-01A-11R-A36D-31,4.034427032,3.370427402,3.20757711,3.707949895,5.225110627,5.213865548,5.012605768,5.144309507,6.541016829,5.125780852,2.96431693,6.349284237,6.58296208,6.446154477,0.14847419,5.201743627,1.727410794,8.879638383,7.449307973,7.166511598,5.456511799,5.710217666,5.910883015,4.794187692,3.145705168,Tumor
TCGA-D7-A6EZ-01A-11R-A31P-31,4.203467427,3.716968952,4.326343912,4.312769713,6.085217279,5.913630966,4.315649549,4.604398147,5.516006319,5.254611049,3.953520412,6.901349638,6.7455224,5.834652568,0.039611043,6.030993706,1.758475028,8.81846778,7.573872094,7.255522449,6.115836875,5.650087275,6.2408808,6.259416859,3.882392634,Tumor
TCGA-RD-A8N5-01A-12R-A36D-31,3.650117728,3.649061266,3.620670858,3.476259838,5.365065736,5.37956205,3.988352942,4.773578642,6.179774764,5.214892199,3.891547507,6.731657091,6.065789423,5.694482143,1.265010746,5.116510732,2.932714886,8.283600963,6.447711096,6.250815327,4.075164637,5.551919239,5.19589638,5.708770263,3.811864533,Tumor
TCGA-F1-A72C-01A-21R-A33Y-31,3.416899583,2.801571535,3.456361973,3.718860249,5.640369603,4.892282698,4.033178934,4.516250953,5.463720534,4.522812815,4.001515837,6.695677911,5.115840204,5.540248332,0.553051778,5.028544842,4.047659655,8.103353909,6.855875114,6.342706914,5.516733478,6.226389456,6.14004424,5.261894247,3.916852078,Tumor
TCGA-CD-A48C-01A-11R-A24K-31,3.494747123,3.201349371,3.701718711,3.741041935,5.262851052,5.073504502,4.370477482,5.103378459,5.700308205,4.943109758,3.207664719,7.056749333,5.679095236,5.848965642,3.100088216,6.553413805,3.866031613,8.730331211,7.215148553,7.751835247,3.961870547,5.756753516,5.797186298,5.401460424,3.519122924,Tumor
TCGA-BR-8369-01A-11R-2343-13,4.280556994,4.489460728,4.600153767,4.483056027,5.825378604,6.027767801,5.521526949,4.454237759,6.323966085,5.501785605,3.91574269,7.09604464,6.65796749,5.805508637,1.008884117,6.585678561,2.376459873,8.507587733,7.324047299,6.982214423,4.254393739,6.728468847,5.831435956,6.299522536,4.412386593,Tumor
TCGA-BR-8081-01A-11R-2343-13,4.106695047,3.366363623,4.003165944,4.19185555,6.027263993,5.679458142,3.95260195,4.4449963,5.19135419,4.970757042,3.676094735,6.476038796,6.459268159,5.552889769,0.210704552,2.659570918,1.514376304,8.506491663,7.390529262,6.660717594,4.144301756,5.71996072,5.988765339,5.91157488,3.74247625,Tumor
TCGA-IN-7806-01A-11R-2055-13,4.439559312,3.444009038,3.787263193,4.189913885,5.824403825,5.777180605,4.733840761,5.178984673,5.454154503,5.409162803,3.446047752,6.918845353,6.203430622,6.028204233,0.502339666,5.721963453,3.479654821,8.309745086,7.32121198,7.09811106,4.451958811,7.118607865,5.349620402,5.801980091,3.572108704,Tumor
TCGA-CD-A4MG-01A-11R-A251-31,4.30149839,3.314906752,3.81927476,3.666603226,5.676438933,5.384963639,4.176838157,4.713531413,5.936988618,5.399946932,3.687326129,6.304947946,6.320635763,5.561930952,0.272007179,5.493268807,0.473645414,8.8402363,7.37561205,7.026255627,4.130958044,6.337484717,5.764455504,5.829306075,3.543301614,Tumor
TCGA-BR-7901-01A-11R-2203-13,3.563021422,3.343631529,3.835156049,3.92834379,5.751675804,5.846915482,4.232741331,4.317566734,5.659639187,5.157945113,2.872008603,7.056651803,6.111741423,5.69680371,0.173216488,5.170416636,3.418707282,8.17865788,6.986688525,6.43354772,4.438972781,5.661026988,5.496126755,6.323841054,4.308493395,Tumor
TCGA-BR-4294-01A-01R-1131-13,2.723177579,3.171033687,3.603651267,2.397419926,5.034056327,4.140538187,3.633770628,5.197370048,3.964239659,4.315625641,3.161863181,6.788244588,5.603916487,5.409720851,0.061500763,1.863584471,0.089619826,6.583484484,6.802645604,7.088145838,2.954670739,6.392560256,4.968174177,5.003010604,2.841923419,Tumor
TCGA-CD-A487-01A-21R-A24K-31,3.842363419,3.810228175,4.276449766,3.957882105,5.410380794,5.385460719,4.885504083,4.576722263,5.981787594,5.488805794,4.156197577,6.734285555,6.352392544,5.951217563,3.916716437,7.284974896,2.271968527,8.840910073,7.507260268,6.945171074,4.129559164,6.061590233,5.701806856,5.787523086,4.03735762,Tumor
TCGA-BR-8284-01A-11R-2343-13,3.965896926,3.622746489,4.346120806,4.196481149,6.218937283,5.324876114,4.529909629,4.811811627,5.425291782,5.055305866,4.543649301,6.160968982,6.481370958,6.015316918,0.621150617,5.805785395,4.448482747,8.737834106,7.463767118,6.701815171,4.17193936,5.530108832,5.918087073,6.032298723,4.036860227,Tumor
TCGA-BR-4267-01A-01R-1131-13,3.546372218,3.566463264,3.34128913,3.818135784,5.362060939,5.562701876,4.485303806,4.619821462,5.188136211,5.029618967,2.997474517,6.126013052,5.786128717,6.55049331,0.240724271,6.298609932,0.293091101,7.797702375,7.568728347,7.060143603,4.263510717,6.443075322,5.386227751,4.855350039,3.569638125,Tumor
TCGA-BR-8368-01A-11R-2343-13,4.36588007,3.889230152,4.064667328,4.321762897,5.577660245,5.839747248,5.044575538,4.836969346,5.397554507,5.38406708,3.494910932,6.557377463,6.725608931,6.396785257,0.631859549,1.474817077,0.992765676,8.649659285,7.519070857,7.04260166,4.205228277,6.79929587,6.229733262,6.755784901,3.848477725,Tumor
TCGA-CG-5724-01A-11R-1602-13,3.53606285,2.76406457,3.555933921,3.358320721,5.507934147,5.175868268,3.43474564,5.020602206,5.77261176,4.562023179,2.722629958,6.660050104,5.584707001,4.58211277,0.220774707,6.99432628,1.461731277,8.078998826,7.328190208,6.700586755,3.732664285,5.774529855,5.459575225,6.023038727,3.141422,Tumor
TCGA-BR-7716-01A-21R-2055-13,3.394255789,3.326163395,3.573469055,3.877944447,5.80503573,4.949194062,4.617786862,5.048420609,4.57097774,4.943653667,3.201752879,5.936193874,6.602397491,6.288160676,3.79657699,4.816270993,3.905718651,8.05113932,7.374675235,6.696309646,4.511133387,6.018831766,5.773704435,6.244470596,3.351966774,Tumor
TCGA-CD-5800-01A-11R-1602-13,4.475882556,3.128087806,2.880639883,4.100761564,6.067537833,5.073421381,4.735196126,4.262011383,5.598204096,4.927013694,2.655627288,6.733228235,6.202037015,5.577730931,4.909753906,6.511817949,3.190950449,8.612683128,7.62109874,7.155537758,4.23765396,5.71853452,4.82731196,6.250831573,2.647073388,Tumor
TCGA-HU-A4HB-01A-12R-A251-31,4.047281864,3.628640633,3.725952693,4.457694749,5.270987841,5.555248043,4.51240579,4.575956074,5.692185576,5.326048673,4.191520014,6.072903265,6.27885252,6.149963711,2.266086683,5.641948263,2.632796797,8.411943096,7.238838438,6.641209159,4.357171224,6.167629692,5.213659897,5.865757966,3.335108041,Tumor
TCGA-D7-A747-01A-22R-A33Y-31,4.257697093,4.296789226,4.613008817,3.648413671,5.577679578,5.385930717,4.724986898,4.83838355,6.423324198,5.264503403,3.900490089,6.281851042,5.713069448,6.284806892,0.831691948,3.053945078,0.592629636,8.054971626,6.631577389,6.779246586,4.834618188,5.827422483,5.630340232,6.280828442,4.733780036,Tumor
TCGA-BR-7197-01A-11R-2203-13,3.805665981,3.85779393,3.661879546,4.606606269,6.462508816,5.961440433,4.852742972,4.764680015,6.412991649,5.664938162,2.531729537,7.844653673,6.658241479,6.071338146,5.17908423,5.919018468,4.218407661,8.763741203,6.957828721,6.668295025,3.972143958,6.765537398,5.135290651,5.746660803,4.311341079,Tumor
TCGA-R5-A7ZE-01B-11R-A354-31,3.465783833,2.805737373,3.397944624,3.176116408,5.237146849,4.747549063,4.013921348,3.66951552,4.920646308,4.232613945,3.01881984,6.341204254,5.860138697,5.498525336,3.954388036,5.519033261,2.079875053,7.912485804,6.813918401,6.042302007,3.671648907,5.811515986,5.352077335,5.190171783,3.332071719,Tumor
TCGA-BR-8060-01A-11R-2343-13,4.180844051,3.975254149,4.089956547,4.788268605,5.783068426,5.696662964,4.134056614,4.856198913,5.883064304,5.283590685,3.327555159,6.923140859,6.643271347,5.75018253,1.40476582,2.365107111,3.947967193,8.391302027,7.203882399,6.86639988,4.618164052,5.462567709,5.60391708,6.052816933,4.440410754,Tumor
TCGA-VQ-A91D-01A-11R-A414-31,3.917320995,3.420652977,3.695550695,4.10448847,5.429788006,5.523439322,4.799843176,4.47790524,5.726260401,5.469652887,4.206292353,6.48013762,6.206947335,5.785789063,0.120800977,4.837455367,0.217046039,8.394353792,7.415841465,6.64835298,5.171948965,6.793683935,5.46616148,6.261923493,4.025345125,Tumor
TCGA-KB-A93J-01A-11R-A39E-31,4.006573609,3.506395023,3.366578904,4.374800932,5.463198034,5.036862424,4.640689175,4.027286776,5.955333729,5.722008005,4.738910478,6.664286561,5.832187985,6.286856573,0.518405618,4.849445386,4.281247198,8.778818005,7.323799679,6.781208878,5.387862241,6.260986317,5.874645755,6.229792022,4.426655236,Tumor
TCGA-FP-8211-01A-11R-2343-13,3.215117094,2.823747934,3.815263904,3.909487993,6.095265776,4.865038878,4.079265456,4.487108776,5.24010478,5.287124656,2.867150813,6.517991193,5.921712665,4.766050736,0.133478237,6.484132813,0.125357177,8.483207541,6.965712725,6.537738842,4.404729449,6.416013299,5.94525045,5.893582318,3.950996497,Tumor
TCGA-BR-8590-01A-11R-2402-13,4.430004201,3.770489735,4.243241022,4.467647934,5.98810863,5.214966391,5.397365228,4.962745194,5.583206755,5.388726486,3.948354148,6.830865024,6.481504002,6.370164804,0.819275292,5.994399829,0.785612652,8.331580276,7.184104708,6.549703205,4.436570971,6.93815168,5.41964709,6.452006174,4.294556791,Tumor
TCGA-CG-5718-01A-11R-1602-13,3.838094566,2.460411794,3.838222674,3.560690502,5.611455992,5.037552664,4.309828833,3.807140563,4.904489397,4.591116876,2.154572516,6.452242888,6.506966993,5.834642709,0.10177588,3.521991701,2.812221776,7.717538658,7.102304342,6.275958719,3.581939294,5.732073516,4.686668598,5.296936689,2.245397695,Tumor
TCGA-BR-4279-01A-01R-1131-13,2.966385798,3.645490703,3.149462616,3.00954604,4.361301653,5.78523169,4.689700599,4.28514325,4.789978546,4.584777944,3.422785614,4.706887452,6.009370912,6.771992509,0.370592505,2.645042175,0.202515517,7.156810183,7.148178606,6.762878964,3.831923844,5.523642243,4.898372352,4.941068433,3.611932487,Tumor
TCGA-HF-7133-01A-11R-2055-13,3.931477889,3.312933476,3.595377145,4.390830681,6.275931909,4.85218216,4.529244378,4.876653965,5.223273871,4.845034338,3.896604144,7.23009347,5.857558074,6.015646757,2.751906702,4.070750815,0.781133565,8.395509287,7.629713606,6.923492695,4.680186495,6.509037993,5.447210211,5.743726577,3.559814823,Tumor
TCGA-VQ-A8PE-01A-11R-A414-31,5.04454319,3.286333086,4.420615118,4.80978176,6.08664112,5.996273037,5.215204091,4.951952805,6.805578799,5.548792014,4.174833826,7.768958408,6.477662272,6.290961407,5.990919927,6.8057774,4.876281676,8.848379759,7.885936091,7.017293932,4.246940828,7.288695386,6.001631351,6.720887111,3.582606581,Tumor
TCGA-D7-A4YX-01A-11R-A251-31,4.579738915,3.94477413,4.757698551,4.990346804,5.606954128,5.514533859,4.975947907,5.205500039,5.515805474,5.563394288,4.043480998,7.404562567,6.797494228,6.359392729,0.023624564,6.148502411,2.069803887,9.022399441,7.671189328,7.281310636,5.941190841,7.191879429,5.873799421,6.394466139,3.56934526,Tumor
TCGA-BR-A4J5-01A-21R-A251-31,3.969499572,3.828248721,4.175106981,3.505414609,5.712004716,5.582896766,4.494465534,4.332686454,6.756133292,5.478459654,3.676054103,6.157216152,6.419052743,6.193768393,0.154410557,5.342529501,0.290091708,8.335615898,7.12363723,6.709289257,3.911146994,5.612070538,5.660739554,6.005345689,4.313459918,Tumor
TCGA-HU-A4GT-01A-21R-A251-31,4.056655488,3.668739786,3.704488006,3.849097543,5.620474978,5.812095395,4.619972255,4.74590796,5.507183188,5.206876049,3.810285766,6.370344432,6.709890255,5.750152242,0.056181501,4.99676022,2.541206047,8.946905105,7.841780068,7.09101746,4.287062212,6.70321839,5.826163293,5.775655407,2.961021864,Tumor
TCGA-BR-6452-01A-12R-1802-13,4.231587545,3.999810634,4.201459786,4.529293736,6.103886376,5.523720017,5.059086564,4.682066467,4.401577225,5.116265768,4.243000278,6.667412471,6.656188864,6.852216124,0.047116128,4.202700591,1.310584427,8.389177865,7.519450695,6.808176509,4.489460728,6.36788158,5.853713266,6.624893645,3.723846853,Tumor
TCGA-VQ-A8PX-01A-12R-A414-31,3.710716082,3.054243668,3.664675111,4.820735506,5.451632152,5.361790814,5.308674315,4.576461672,5.917170834,5.47195186,4.355091696,6.545881749,6.328611026,6.60148586,0.041457968,5.668740637,2.993533617,8.306960302,6.831913967,6.695540117,4.394405071,6.947915077,5.500911972,5.91355905,3.312277295,Tumor
