"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"NEDD9",3.46629467681763e-08,0.41683685190162,0.359,0.155,0.000533254773081625,"4"
"TIPARP",3.58161171452208e-08,0.548177731571547,0.577,0.377,0.000550995146162076,"4"
"SEPT2",3.77449385591395e-08,-0.324441700567932,0.423,0.676,0.000580668134793803,"4"
"MALAT1",3.90673384329135e-08,0.252221133274045,1,0.996,0.000601011934451942,"4"
"SCARB2",3.95192406073393e-08,-0.531239860882171,0.359,0.604,0.000607963997503308,"4"
"MFSD1",4.00784161544222e-08,-0.578881809715824,0.514,0.716,0.000616566354119631,"4"
"DEGS1",4.03528865924563e-08,-0.261715551147479,0.148,0.361,0.000620788807338348,"4"
"SGK1",4.10149691593314e-08,-0.832257536122464,0.669,0.84,0.000630974285547154,"4"
"IQGAP1",4.1642674140529e-08,0.372551346434303,0.972,0.939,0.000640630898977899,"4"
"BCAP31",4.25641264947753e-08,-0.449395690892144,0.31,0.563,0.000654806521995623,"4"
"ARL6IP5",4.40098954645429e-08,-0.43598687664993,0.599,0.816,0.000677048231826527,"4"
"AL021707.6",4.43650299237892e-08,0.268353132145092,0.197,0.049,0.000682511620347573,"4"
"AP1B1",4.6143485551906e-08,-0.502078293878764,0.148,0.369,0.000709871381730522,"4"
"INSIG1",4.6501175079044e-08,0.582538953721654,0.577,0.558,0.000715374077416013,"4"
"ZMIZ1",4.65822386838746e-08,0.366292654082554,0.641,0.571,0.000716621159912726,"4"
"NSUN6",4.72411394505856e-08,0.486745681856556,0.408,0.211,0.000726757689307808,"4"
"NR4A1",4.79119023046711e-08,0.429627593874248,0.796,0.755,0.00073707670505506,"4"
"TWISTNB",4.8144985621286e-08,0.857716399680438,0.535,0.4,0.000740662458797863,"4"
"SUCNR1",4.91395672975251e-08,-0.334593469636749,0.014,0.16,0.000755963103305126,"4"
"NUMB",4.91564003949403e-08,0.404551207914704,0.634,0.486,0.000756222063675761,"4"
"CNDP2",5.1830156068732e-08,-0.396964819875701,0.324,0.578,0.000797355120961373,"4"
"BHLHE41",5.23661537617959e-08,-0.274237471402152,0.007,0.134,0.000805600909471468,"4"
"FBP1",5.25425666304298e-08,-0.786301990028921,0.19,0.4,0.000808314845042533,"4"
"LPCAT1",5.35254135272977e-08,0.436627434809565,0.437,0.256,0.000823434961703947,"4"
"REPIN1",5.74892169081606e-08,-0.286690844356994,0.028,0.193,0.000884414112915143,"4"
"GALM",5.92910922242329e-08,-0.330730699091665,0.056,0.243,0.000912134162777599,"4"
"STEAP4",5.9909323742905e-08,0.347539862875621,0.141,0.023,0.000921645036460851,"4"
"MRPL52",6.03056499669836e-08,-0.419322991362724,0.148,0.353,0.000927742119092075,"4"
"VDAC1",6.14613365422519e-08,-0.315986490962612,0.43,0.678,0.000945521201366004,"4"
"RBMS1",6.30319532932694e-08,0.429345335962727,0.683,0.621,0.000969683569463656,"4"
"SLFN11",6.49914321557199e-08,0.482695948440851,0.5,0.322,0.000999828192283595,"4"
"CMTM6",6.77229457136267e-08,0.321875662764772,0.859,0.868,0.00104184979685843,"4"
"TSPAN33",7.07104618246147e-08,-0.351403438742047,0.035,0.198,0.00108780974470987,"4"
"MECP2",7.1279869806266e-08,0.406549831921264,0.479,0.322,0.0010965695170996,"4"
"GNAS",7.32561535742602e-08,-0.506514171906437,0.81,0.936,0.00112697266658642,"4"
"MT-ND6",7.4093160985732e-08,-0.291715992794451,0.444,0.688,0.0011398491886045,"4"
"SNX6",7.46231744865321e-08,-0.444851426316334,0.437,0.682,0.00114800291630081,"4"
"HS3ST1",7.77697097746395e-08,-0.342919401926136,0.014,0.157,0.00119640921517305,"4"
"CCNH",7.7825635556121e-08,0.401626202091762,0.535,0.308,0.00119726957739537,"4"
"CAPZB",7.8292928693997e-08,-0.364864739526494,0.542,0.773,0.00120445841502845,"4"
"SH3BP5",7.98612473720175e-08,0.436676338344754,0.634,0.488,0.00122858542957112,"4"
"GBP1",8.05243570788041e-08,0.663206049127319,0.761,0.736,0.00123878670930032,"4"
"LILRA5",8.11045279105171e-08,0.357768995192507,0.387,0.172,0.00124771205737539,"4"
"ARF6",8.51671586921092e-08,0.280716189957305,0.655,0.659,0.00131021156931941,"4"
"MELTF",8.87635242133206e-08,0.316538656165298,0.162,0.036,0.00136553805649772,"4"
"COMT",8.92513380151862e-08,-0.382946295797713,0.275,0.523,0.00137304258402562,"4"
"LPP",9.13788726296982e-08,-0.295623270900721,0.303,0.544,0.00140577257653528,"4"
"B4GALT5",9.75987701303038e-08,0.471048438973807,0.599,0.433,0.00150145947968459,"4"
"MRPL34",1.01177300818368e-07,-0.277908567047971,0.035,0.203,0.00155651159578977,"4"
"ANP32B",1.01690400267282e-07,-0.334892214721457,0.359,0.608,0.00156440511771186,"4"
"PSMB5",1.03152983988318e-07,-0.294137028839857,0.035,0.202,0.00158690550567628,"4"
"BTG2",1.11406549948672e-07,0.383624985810653,0.845,0.707,0.00171387836441036,"4"
"NFKBIA",1.17811919091144e-07,0.510540213730727,0.986,0.95,0.00181241856329815,"4"
"LGALS1",1.18086311011394e-07,-0.723856083323027,0.915,0.957,0.00181663980859928,"4"
"LINC01094",1.18670342048541e-07,-0.30405249770494,0.021,0.169,0.00182562454207475,"4"
"MT-ND1",1.25270326577188e-07,0.27023214427351,1,0.998,0.00192715870406345,"4"
"CSRP1",1.34768141148715e-07,-0.310531467090525,0.049,0.225,0.00207327308343183,"4"
"GNA15",1.35226078793682e-07,0.379786905809119,0.486,0.256,0.002080317996162,"4"
"EDF1",1.35339244063207e-07,-0.311210542198798,0.458,0.697,0.00208205893066838,"4"
"SLC5A3",1.41192076928463e-07,-0.524770501022753,0.246,0.488,0.00217209891146748,"4"
"HLA-E",1.42697821653009e-07,0.355868663023596,0.993,0.991,0.00219526328830989,"4"
"TUBA1A",1.53151994888787e-07,-0.435178397132043,0.359,0.605,0.0023560902893691,"4"
"ACOD1",1.55089232702872e-07,0.394873443901646,0.204,0.056,0.00238589275590098,"4"
"EAPP",1.55657340174663e-07,-0.281850655512027,0.028,0.183,0.00239463252124702,"4"
"CTDSP1",1.63220828939948e-07,0.36863227133518,0.373,0.207,0.00251098923241215,"4"
"CPD",1.63931112938047e-07,0.462711989656898,0.437,0.265,0.00252191624143891,"4"
"ATP2C1",1.67920447899846e-07,-0.403837681821995,0.141,0.359,0.00258328817049123,"4"
"EBI3",1.80743544849741e-07,-0.364019428376395,0,0.1,0.00278055869396842,"4"
"ELF1",1.86031355140751e-07,0.290271547881064,0.613,0.641,0.00286190636748532,"4"
"RAC1",1.88049222851692e-07,-0.334982942242891,0.81,0.947,0.00289294924435043,"4"
"FKBP2",1.930261998389e-07,-0.39703418601061,0.183,0.411,0.00296951505832164,"4"
"MSN",2.1059200394806e-07,0.343727373043856,0.93,0.882,0.00323974738873696,"4"
"JUND",2.11723206385299e-07,0.315053929684141,0.972,0.961,0.00325714980703144,"4"
"EMP3",2.12235056699529e-07,0.389453504609015,0.908,0.857,0.00326502411226555,"4"
"LGALS3BP",2.16112053585123e-07,-0.537408179852221,0.148,0.36,0.00332466783235353,"4"
"TBCA",2.17855011608381e-07,-0.260389544582726,0.521,0.748,0.00335148149858333,"4"
"CCR1",2.21695591334048e-07,0.472444629313523,0.535,0.489,0.00341056497708299,"4"
"DST",2.2662301865771e-07,-0.483572550306363,0.049,0.21,0.00348636851903021,"4"
"IFIT3",2.2886483793976e-07,1.02535408060167,0.289,0.257,0.00352085666686526,"4"
"PLK3",2.58396409956727e-07,0.446425189291658,0.528,0.318,0.00397517037077429,"4"
"RTN4",2.66871244865286e-07,0.250572077158172,0.873,0.937,0.00410554723100756,"4"
"RNASET2",2.69487903295556e-07,-0.517759651656609,0.542,0.757,0.00414580190429884,"4"
"TFPT",2.74606211755025e-07,-0.265624341097444,0.028,0.179,0.0042245419616393,"4"
"MRPL18",2.84888239033884e-07,-0.428040208463833,0.127,0.328,0.00438272066929727,"4"
"HNRNPF",2.88155291299922e-07,0.257240899587956,0.683,0.679,0.00443298100135801,"4"
"GNPDA1",2.90817396744157e-07,-0.416058783047046,0.106,0.296,0.00447393483151212,"4"
"UQCR11",2.96500000935494e-07,-0.390159988662954,0.472,0.705,0.00456135601439163,"4"
"PHACTR1",3.01248691782901e-07,0.415068578247332,0.704,0.657,0.00463440987438816,"4"
"UBE2L3",3.16354661619154e-07,-0.308176482109165,0.338,0.576,0.00486680011434906,"4"
"C14orf119",3.18951048744783e-07,-0.266392038356953,0.049,0.22,0.00490674293388974,"4"
"ISG20L2",3.31587005509852e-07,0.388959790255602,0.415,0.25,0.00510113449276356,"4"
"OXSR1",3.34760466862376e-07,0.384175948216009,0.444,0.335,0.00514995502221079,"4"
"ARAP2",3.36927172626479e-07,0.496144379858806,0.437,0.254,0.00518328762368575,"4"
"MIR4435-2HG",3.40456489359664e-07,0.447005381789117,0.472,0.259,0.00523758263230907,"4"
"NDUFA4",3.69783084922296e-07,-0.444612652538313,0.606,0.805,0.0056887429784446,"4"
"LMAN1",3.75688119672795e-07,-0.384683919163516,0.113,0.303,0.00577958603304628,"4"
"FAM102B",3.80653735678406e-07,0.401458431718601,0.472,0.284,0.0058559770696766,"4"
"EIF5B",3.80852486897645e-07,-0.431697849003187,0.324,0.56,0.00585903465843337,"4"
"NCF2",4.06014795628862e-07,0.386600118192611,0.803,0.727,0.00624613161595441,"4"
"PLCXD1",4.23099629775265e-07,0.417824921841143,0.246,0.1,0.00650896470446268,"4"
"ATP5MD",4.29436966482767e-07,-0.371166693563477,0.556,0.772,0.00660645829237089,"4"
"DYNC1H1",4.31340828606693e-07,0.295150218395445,0.768,0.794,0.00663574730728537,"4"
"JARID2",4.34056999098901e-07,0.49670515463043,0.521,0.327,0.00667753287413749,"4"
"IFI44L",4.36830903719771e-07,0.600717841299218,0.444,0.346,0.00672020662282496,"4"
"DRAP1",4.4751291178149e-07,-0.3567410372318,0.366,0.604,0.00688453863484645,"4"
"FURIN",4.53099615122201e-07,0.343292891775435,0.415,0.22,0.00697048447903994,"4"
"NRGN",4.69851808814337e-07,0.300518868085143,0.225,0.076,0.00722820022679976,"4"
"NFKB1",4.75699235511744e-07,0.413637443979274,0.845,0.755,0.00731815703911267,"4"
"HCK",4.82675483030935e-07,0.347604368254044,0.704,0.655,0.00742547963094791,"4"
"RAN",4.90536305041706e-07,-0.35763220639274,0.444,0.676,0.0075464105167616,"4"
"IRF1",4.97614255674791e-07,0.410124400253644,0.831,0.805,0.00765529770930099,"4"
"PDE4DIP",5.10284588173107e-07,-0.489059447493319,0.254,0.485,0.00785021810445508,"4"
"FEM1B",5.20307765841413e-07,-0.285978505452693,0.056,0.228,0.00800441466970429,"4"
"SMIM30",5.22555070449156e-07,-0.314895589006654,0.085,0.271,0.00803898720378982,"4"
"APEX1",5.24444325564744e-07,-0.417711713958389,0.141,0.317,0.00806805150448802,"4"
"RAP2B",5.29615239327257e-07,-0.471742707318112,0.359,0.586,0.00814760084181053,"4"
"MS4A7",5.29827387380809e-07,-0.483576440288125,0.606,0.809,0.00815086452746637,"4"
"FNIP2",5.31569745684654e-07,-0.392805958573239,0.415,0.65,0.00817766896761272,"4"
"YBX1",5.34717033728271e-07,-0.477090261037321,0.937,0.963,0.00822608684687572,"4"
"TMED10",5.34930839948716e-07,-0.279541545963505,0.387,0.618,0.00822937604177105,"4"
"IFIT1",5.35787057904729e-07,0.881042572025655,0.155,0.12,0.00824254809880635,"4"
"RAC2",5.63093122172282e-07,0.407677339277453,0.606,0.397,0.00866262459149839,"4"
"SPINT2",5.66182476693884e-07,-0.437448454456518,0.197,0.386,0.00871015122145872,"4"
"ELMSAN1",5.66926633403714e-07,0.375884488569582,0.394,0.274,0.00872159932828274,"4"
"KMT2E",5.72429801994097e-07,0.258393115407475,0.69,0.711,0.00880626007387719,"4"
"PRKCB",5.73191387004904e-07,0.421409581691443,0.563,0.363,0.00881797629768345,"4"
"SLC41A2",5.76565644189866e-07,-0.313502353706788,0.042,0.193,0.0088698858702169,"4"
"TFRC",5.89581413328406e-07,-0.482006096137072,0.43,0.662,0.00907012046264419,"4"
"BTBD7",5.93016706317678e-07,0.433565643997381,0.38,0.275,0.00912296900999116,"4"
"TRIB1",6.01216446233638e-07,0.466380763418627,0.472,0.271,0.00924911380885829,"4"
"NEXN",6.14395571882005e-07,0.281044451088714,0.113,0.073,0.00945186147783276,"4"
"CD4",6.32770010176465e-07,-0.384761169841744,0.401,0.636,0.00973453383655473,"4"
"RAB1A",6.35215089599548e-07,0.35156828213611,0.725,0.664,0.00977214893839945,"4"
"ATP6V0B",6.50021077181305e-07,-0.387033505027736,0.69,0.871,0.0099999242513572,"4"
"CFAP97",6.89208597134467e-07,-0.273566822357104,0.042,0.195,0.0106027850583166,"4"
"GBP5",6.9696612508206e-07,0.639765832122642,0.592,0.537,0.0107221268682624,"4"
"UQCC2",7.05271069706698e-07,-0.294598027418916,0.042,0.2,0.0108498901363678,"4"
"NCK1",7.58847442448784e-07,-0.269844115537913,0.056,0.225,0.0116741090546321,"4"
"AP2A2",7.61750565665339e-07,-0.359590090328473,0.092,0.268,0.0117187707021956,"4"
"SPATA13",8.46841592797273e-07,0.406233715283538,0.387,0.215,0.0130278110635932,"4"
"KRTCAP2",8.52778699919949e-07,-0.283634692243504,0.063,0.227,0.0131191475195685,"4"
"CTSA",8.83351498806352e-07,-0.520663907827748,0.444,0.649,0.0135894794576369,"4"
"ST14",8.84410118997234e-07,-0.300856626646225,0.063,0.234,0.0136057652706534,"4"
"SBNO2",9.02588938949588e-07,0.311314847414255,0.451,0.238,0.0138854282368005,"4"
"CNOT2",9.16734946791187e-07,0.407263449916317,0.514,0.358,0.0141030504214356,"4"
"GPR137B",9.28256354043179e-07,-0.359610866317138,0.092,0.275,0.0142802957506003,"4"
"CD80",9.79469354265845e-07,-0.302989375612033,0.028,0.171,0.0150681565460258,"4"
"FBXO11",9.80733252252575e-07,0.359243712262764,0.472,0.291,0.0150876003526536,"4"
"STK17B",9.82316906949583e-07,0.412577129577649,0.711,0.561,0.0151119632965124,"4"
"RAP2A",1.02516649768584e-06,-0.287163262797252,0.07,0.243,0.0157711614003989,"4"
"RPS13",1.03369463314511e-06,0.266609385514599,0.986,0.98,0.0159023582363043,"4"
"PELI2",1.03567188268327e-06,0.265427199447164,0.211,0.069,0.0159327762431994,"4"
"RNF139",1.08901177410505e-06,0.418727258427905,0.43,0.254,0.0167533571328322,"4"
"MESD",1.08972243137693e-06,-0.367268730986119,0.155,0.361,0.0167642898843027,"4"
"ABHD5",1.09780358246787e-06,0.435583134224045,0.521,0.444,0.0168886103126856,"4"
"KCTD20",1.10089627685294e-06,0.399304573014247,0.5,0.313,0.0169361883231056,"4"
"NPL",1.12046410793093e-06,-0.428365420556931,0.12,0.31,0.0172372198364094,"4"
"ATP11B",1.13282577989574e-06,0.38132551088245,0.401,0.215,0.0174273917979161,"4"
"YPEL5",1.14276322966153e-06,0.28238718335037,0.599,0.638,0.017580269525113,"4"
"TIMP2",1.14452980361463e-06,-0.580758254991267,0.549,0.713,0.0176074464988074,"4"
"CREBBP",1.15006753815746e-06,0.358729536383103,0.507,0.298,0.0176926390070144,"4"
"BST2",1.15437271605578e-06,-0.33840868352858,0.451,0.677,0.0177588698638021,"4"
"EIF2AK2",1.15904597155676e-06,0.421349872847407,0.458,0.39,0.0178307632264292,"4"
"RMDN3",1.17343322363715e-06,-0.297404742673768,0.035,0.178,0.0180520967124339,"4"
"TNS3",1.17582576938733e-06,-0.468370069668372,0.197,0.392,0.0180889036362547,"4"
"SEM1",1.20624177918443e-06,-0.33070531150335,0.415,0.644,0.0185568235309733,"4"
"RHOB",1.22758391502043e-06,-0.516929070244662,0.289,0.512,0.0188851509486743,"4"
"RPN2",1.25403481271868e-06,-0.404132181243377,0.38,0.603,0.0192920715588641,"4"
"RAB27A",1.26755934886257e-06,0.325424133405266,0.317,0.146,0.0195001330229018,"4"
"OAZ2",1.27224047265223e-06,-0.372914142223974,0.141,0.335,0.0195721474312819,"4"
"ICAM3",1.27757186173827e-06,0.32168643558606,0.331,0.146,0.0196541655209815,"4"
"DNMT1",1.29210443004729e-06,-0.376008395508538,0.12,0.313,0.0198777345518475,"4"
"UQCR10",1.30775713759396e-06,-0.39482547515757,0.479,0.7,0.0201185358047455,"4"
"TMEM217",1.35338771749985e-06,0.268105395381216,0.155,0.042,0.0208205166460177,"4"
"TTYH3",1.41634929068926e-06,-0.495754916946461,0.239,0.415,0.0217891174879636,"4"
"MERTK",1.42389372626586e-06,-0.385485193852755,0.07,0.243,0.0219051810848739,"4"
"LST1",1.44678989135697e-06,0.334954351914086,0.873,0.8,0.0222574156886356,"4"
"SERPINF1",1.46086196337005e-06,-0.301226453626176,0.021,0.15,0.0224739004444848,"4"
"GPR34",1.46927928067491e-06,-0.411755061374229,0.042,0.18,0.0226033924539028,"4"
"PDIA4",1.47086477843951e-06,-0.41993262561086,0.176,0.363,0.0226277837515134,"4"
"SNAI1",1.52324267457755e-06,0.364292676632493,0.486,0.269,0.023433565305701,"4"
"VDR",1.52626275216474e-06,0.368827983882572,0.423,0.221,0.0234800261793024,"4"
"SNX5",1.54029112641533e-06,-0.388982180431959,0.197,0.396,0.0236958386887734,"4"
"ESF1",1.54254192898883e-06,-0.296440550071515,0.049,0.201,0.0237304650355642,"4"
"RAB13",1.55142505974568e-06,-0.440045649308159,0.155,0.359,0.0238671231191275,"4"
"SLC16A10",1.56880341429137e-06,-0.692335722812426,0.296,0.519,0.0241344717254584,"4"
"BNIP3L",1.57299168603089e-06,0.410702982591813,0.683,0.664,0.0241989040978992,"4"
"CCDC88A",1.60003561086201e-06,-0.266356756444505,0.648,0.836,0.0246149478375011,"4"
"PEA15",1.61215106223437e-06,-0.335067292894739,0.458,0.681,0.0248013319414136,"4"
"UQCRQ",1.63126212870239e-06,-0.391245964996231,0.415,0.637,0.0250953365879576,"4"
"NDUFB4",1.6518067195641e-06,-0.343813119070305,0.359,0.586,0.0254113945737742,"4"
"SIRPA",1.69287077160739e-06,-0.323535351627058,0.359,0.586,0.0260431239504081,"4"
"MRPL51",1.7211941890068e-06,-0.333251543590609,0.155,0.359,0.0264788514036806,"4"
"MRPL20",1.72327398593731e-06,-0.378827422281187,0.176,0.382,0.0265108469996596,"4"
"ATP5IF1",1.73707787044056e-06,-0.433366979410768,0.225,0.424,0.0267232059588576,"4"
"MT-ND2",1.752046252704e-06,0.296621924099729,1,0.998,0.0269534795515983,"4"
"PSMC2",1.75242299536046e-06,-0.314557989250352,0.092,0.266,0.0269592753606253,"4"
"DOK3",1.78874603514627e-06,0.343292891775435,0.387,0.229,0.0275180690046903,"4"
"AC016831.7",1.81832008074909e-06,0.331681601405147,0.324,0.179,0.0279730361222439,"4"
"COX8A",1.85244433458344e-06,-0.414367776230427,0.599,0.79,0.0284980036432316,"4"
"NCL",1.85451136204848e-06,-0.299910703542856,0.683,0.863,0.0285298027937538,"4"
"RSRP1",1.86422526436819e-06,0.286570301763494,0.859,0.824,0.0286792414670402,"4"
"NBDY",1.87608015758311e-06,-0.28310297856488,0.056,0.209,0.0288616171442585,"4"
"HERPUD1",1.91668408319199e-06,-0.284528773855484,0.528,0.738,0.0294862679358256,"4"
"COX7B",1.92358906720637e-06,-0.348075835950661,0.577,0.781,0.0295924942099028,"4"
"RHOG",2.01575143866562e-06,-0.317930140005167,0.451,0.673,0.0310103201324319,"4"
"VOPP1",2.02382504121269e-06,-0.41657310450085,0.246,0.46,0.031134524434016,"4"
"GNPTAB",2.02584212871713e-06,-0.388410366364974,0.155,0.355,0.0311655553081843,"4"
"DDX24",2.02904659665222e-06,-0.257840899616867,0.338,0.558,0.0312148528428977,"4"
"PHB",2.1339930409767e-06,-0.329598774231522,0.092,0.253,0.0328293489423855,"4"
"CCNI",2.17310400423561e-06,0.303949920282406,0.908,0.9,0.0334310320011606,"4"
"MX1",2.17878282603228e-06,0.584021848225346,0.437,0.424,0.0335183949956806,"4"
"TMEM258",2.18190063641202e-06,-0.337256903781578,0.415,0.638,0.0335663593905625,"4"
"FCHO2",2.19459851628483e-06,-0.429458545036802,0.134,0.317,0.0337617035745259,"4"
"TNFRSF10D",2.22780333092656e-06,0.410884942899281,0.246,0.138,0.0342725264429742,"4"
"CALM3",2.2301150062511e-06,-0.408937859647346,0.317,0.53,0.0343080892561669,"4"
"STARD7",2.26760570823777e-06,-0.355840628865032,0.141,0.336,0.0348848462155298,"4"
"ANPEP",2.29739892696493e-06,0.446553953292401,0.648,0.485,0.0353431850924285,"4"
"RGS10",2.33721338770261e-06,-0.373015146532545,0.556,0.764,0.035955690756417,"4"
"BTF3L4",2.39522220712505e-06,-0.336756662777645,0.141,0.307,0.0368480984344117,"4"
"SNHG25",2.3952437701365e-06,0.329935633284839,0.345,0.172,0.0368484301597799,"4"
"TNFSF13B",2.43298921883581e-06,0.415949100598759,0.768,0.726,0.0374291061425702,"4"
"ARL6IP4",2.44592173384978e-06,-0.32638261315826,0.317,0.54,0.037628059953545,"4"
"C12orf57",2.5234734304537e-06,-0.29094875120881,0.042,0.192,0.0388211152540997,"4"
"NBEAL2",2.57580345741513e-06,0.250612159216223,0.239,0.09,0.0396261603888743,"4"
"CD72",2.60090866474417e-06,-0.250364626810951,0.021,0.147,0.0400123788984242,"4"
"TMEM14B",2.65726211242738e-06,-0.347335760391213,0.12,0.294,0.0408793203375828,"4"
"NAV1",2.73621115016075e-06,-0.289981399348546,0.049,0.194,0.042093872334073,"4"
"SDC2",2.77442149392782e-06,-0.604405659893216,0.063,0.203,0.0426817002625856,"4"
"NCEH1",2.79480617279515e-06,-0.391434230194772,0.141,0.329,0.0429952981622806,"4"
"SPCS2",2.8009191850236e-06,-0.265631781984767,0.451,0.669,0.043089340742403,"4"
"RNF24",2.81326585375101e-06,0.293967458693182,0.254,0.108,0.0432792818941055,"4"
"HNRNPK",2.81591124672811e-06,0.264883992005639,0.923,0.934,0.0433199786196652,"4"
"CD83",2.87310706092218e-06,-0.691310512019317,0.761,0.894,0.0441998790252268,"4"
"MARCH1",2.92079569201454e-06,-0.376285026964283,0.373,0.595,0.0449335209259517,"4"
"TNFSF10",2.92568074674345e-06,0.963784453600284,0.408,0.343,0.0450086726079012,"4"
"RPLP0",3.07084607634264e-06,-0.562168433388225,0.859,0.942,0.0472418960384551,"4"
"ZFP36L1",3.1270239547131e-06,0.393253891579648,0.845,0.907,0.0481061365193063,"4"
"SLC7A11",3.16372218917619e-06,-0.946796514779481,0.035,0.163,0.0486707021582864,"4"
"NUCB1",3.19218779561723e-06,-0.397952429768007,0.232,0.433,0.0491086170477754,"4"
"ZBTB38",3.19548239184059e-06,-0.400385678973809,0.113,0.282,0.0491593011160757,"4"
"C1QBP",3.23563094690582e-06,-0.392909169670706,0.155,0.322,0.0497769464871992,"4"
"RPS23",6.66324568889701e-101,1.87500281291059,1,0.986,1.02507371677992e-96,"5"
"EEF1B2",1.22140386190388e-100,1.73545342313532,0.992,0.871,1.87900770115293e-96,"5"
"RPS3A",1.33438949110609e-91,1.84931104635242,1,0.987,2.0528247931176e-87,"5"
"RPL26",9.35727920200837e-90,1.90941648980912,1,0.949,1.43952383243697e-85,"5"
"RPL23A",5.9789694323489e-89,1.67610222107257,0.992,0.967,9.19804657472555e-85,"5"
"RPS18",4.06099654007693e-88,1.71140742468405,1,0.99,6.24743707725434e-84,"5"
"RPS6",8.58774728149852e-88,1.68412948441518,1,0.977,1.32113904178573e-83,"5"
"RPS15A",2.70254123163355e-83,1.66661896077051,0.992,0.97,4.15758943074505e-79,"5"
"RPS2",9.26714999657313e-83,1.58804687204315,1,0.988,1.42565835547281e-78,"5"
"RPS10",1.56413221370726e-82,1.82505532885742,0.962,0.633,2.40626099756725e-78,"5"
"RPL10A",2.21741783203305e-82,1.5607463118331,0.985,0.923,3.41127559279964e-78,"5"
"RPS24",1.87922161433175e-81,1.59382164948731,1,0.993,2.89099453148797e-77,"5"
"RPL27A",6.28181476097957e-78,1.51473053904216,1,0.991,9.66394382829097e-74,"5"
"RPL14",8.67813459749742e-77,1.48397385070435,1,0.958,1.335044226479e-72,"5"
"RPS12",1.19044393348778e-76,1.60592655955088,1,0.993,1.83137894727761e-72,"5"
"RPL18",4.6748541117281e-76,1.43461582115659,0.992,0.977,7.19179556548252e-72,"5"
"RPL19",2.15009966688624e-75,1.40788251966611,1,0.99,3.3077133275378e-71,"5"
"RPL32",3.07180719072465e-75,1.54958128886026,1,0.989,4.7256681822108e-71,"5"
"RPS11",3.38734487552107e-75,1.45422406530736,1,0.993,5.21109135650162e-71,"5"
"RPL3",4.19540461578714e-75,1.52271410315272,1,0.967,6.45421046092693e-71,"5"
"RPS5",9.99817482361527e-75,1.45003599309165,0.985,0.881,1.53811921486497e-70,"5"
"RPS21",1.29827543644278e-73,1.3985297555242,0.985,0.977,1.99726693142357e-69,"5"
"RPS4X",1.62920555440906e-72,1.58918338851134,1,0.976,2.50636982490289e-68,"5"
"RPS8",2.17449102257727e-71,1.49321045776473,1,0.991,3.34523698913288e-67,"5"
"RPL13",2.35048012758925e-71,1.452290288999,1,0.996,3.6159786282833e-67,"5"
"RPL5",1.22969037100111e-69,1.49445294152877,0.992,0.949,1.89175566674811e-65,"5"
"RPL18A",5.18335809363165e-69,1.48538440312177,1,0.99,7.97407809124293e-65,"5"
"RPL22",1.12842379829305e-68,1.33042566877902,0.992,0.961,1.73596717129403e-64,"5"
"RPL7A",1.02478176638853e-67,1.43107783538777,1,0.971,1.57652426941211e-63,"5"
"RPS3",1.81374536552215e-67,1.41746740386911,0.992,0.971,2.79026587031928e-63,"5"
"RPS7",8.7746348949893e-67,1.4293619000528,1,0.97,1.34988983224515e-62,"5"
"RPL11",1.12607422746441e-66,1.38451718781851,1,0.994,1.73235259153125e-62,"5"
"RPL29",1.76546139954119e-66,1.34623622095838,0.992,0.964,2.71598581705417e-62,"5"
"RPL36A",1.03057587702215e-65,1.33838061599368,0.962,0.612,1.58543792921088e-61,"5"
"RPL10",1.03348235014214e-65,1.4747731181943,1,0.997,1.58990924745868e-61,"5"
"RPL27",6.91894070841596e-65,1.27417962520867,0.977,0.949,1.06440983858271e-60,"5"
"RPL30",1.53797870337074e-64,1.40043878176753,1,0.993,2.36602643726555e-60,"5"
"RPL4",2.71940509080705e-64,1.25624717551433,0.992,0.887,4.18353279169757e-60,"5"
"RPL21",1.33092703192858e-63,1.46986646713627,1,0.988,2.04749814591893e-59,"5"
"RPL24",2.43094541135206e-63,1.27378039230617,0.992,0.968,3.739766420824e-59,"5"
"RPL6",3.64604901528456e-63,1.30276150021738,1,0.977,5.60908180511376e-59,"5"
"RPL13A",6.38489483792281e-63,1.30959868608418,1,0.993,9.82252221866045e-59,"5"
"HLA-DPB1",1.56238866052951e-62,1.8975354607547,1,0.947,2.40357871535861e-58,"5"
"RPLP0",4.63224568329074e-62,1.2932548019117,1,0.926,7.12624675917447e-58,"5"
"RPL9",4.71581018774346e-62,1.2952959895671,1,0.988,7.25480239282453e-58,"5"
"RPS13",1.16665906811191e-61,1.36719626231467,0.992,0.98,1.79478831038336e-57,"5"
"RPS14",1.20830506949265e-61,1.38519945195911,1,0.993,1.85885651890749e-57,"5"
"RPS19",1.2311927607801e-61,1.43501857395616,1,0.997,1.89406694318411e-57,"5"
"RPS27A",4.89801466353176e-61,1.45948334482284,1,0.985,7.53510575837727e-57,"5"
"RPS25",5.17550912035448e-61,1.3150623565711,1,0.974,7.96200323075333e-57,"5"
"RPS15",6.32460501694862e-61,1.26329572166955,1,0.988,9.72977235807375e-57,"5"
"RPL12",1.33322346623444e-59,1.29099373072688,1,0.974,2.05103098045507e-55,"5"
"HLA-DQA2",2.99314337944402e-59,2.02755346605133,0.848,0.237,4.60465177493668e-55,"5"
